commercial_area,time,total_sales
고덕역,17-21,27292738910.0
고덕역,21-24,6436400805.0
고덕중학교(고덕2동주민센터),00-06,8182014.0
고덕중학교(고덕2동주민센터),06-11,317757905.0
고덕중학교(고덕2동주민센터),11-14,1504743046.0
고덕중학교(고덕2동주민센터),14-17,435760532.0
고덕중학교(고덕2동주민센터),17-21,1514367037.0
고덕중학교(고덕2동주민센터),21-24,231360004.0
고려대역 4번,00-06,96708987.0
고려대역 4번,06-11,8388191.0
고려대역 4번,11-14,396374812.0
고려대역 4번,14-17,95842774.0
고려대역 4번,17-21,369308327.0
고려대역 4번,21-24,188429450.0
고려대역 6번,00-06,79675980.0
고려대역 6번,06-11,345342751.0
고려대역 6번,11-14,4120521602.0
고려대역 6번,14-17,1441566849.0
고려대역 6번,17-21,4348660415.0
고려대역 6번,21-24,633417178.0
고분다리전통시장,00-06,127778372.0
고분다리전통시장,06-11,124815801.0
고분다리전통시장,11-14,270503349.0
고분다리전통시장,14-17,331354125.0
고분다리전통시장,17-21,878471004.0
고분다리전통시장,21-24,541622448.0
고속터미널(고속터미널역),00-06,782999970.0
고속터미널(고속터미널역),06-11,711853066.0
고속터미널(고속터미널역),11-14,6798117013.0
고속터미널(고속터미널역),14-17,3818253600.0
고속터미널(고속터미널역),17-21,11907053467.0
고속터미널(고속터미널역),21-24,7450967640.0
고척골목시장상점가(그라운드 고척),00-06,17983275.0
고척골목시장상점가(그라운드 고척),06-11,93165444.0
고척골목시장상점가(그라운드 고척),11-14,634742902.0
고척골목시장상점가(그라운드 고척),14-17,366762390.0
고척골목시장상점가(그라운드 고척),17-21,1328675032.0
고척골목시장상점가(그라운드 고척),21-24,245986743.0
고척근린시장,00-06,10578232.0
고척근린시장,06-11,165305115.0
고척근린시장,11-14,1211133010.0
고척근린시장,14-17,1196696766.0
고척근린시장,17-21,2806413111.0
고척근린시장,21-24,432364205.0
고척동성당,00-06,17695038.0
고척동성당,06-11,150111494.0
고척동성당,11-14,1245814624.0
고척동성당,14-17,446359521.0
고척동성당,17-21,1318814665.0
고척동성당,21-24,264505845.0
고척중학교,00-06,0.0
고척중학교,06-11,21561712.0
고척중학교,11-14,751074548.0
고척중학교,14-17,326977810.0
고척중학교,17-21,677273486.0
고척중학교,21-24,55073784.0
고척초등학교,00-06,1004794.0
고척초등학교,06-11,8247909.0
고척초등학교,11-14,154460697.0
고척초등학교,14-17,32743242.0
고척초등학교,17-21,76327888.0
고척초등학교,21-24,36341916.0
곰달래도서관,00-06,38882036.0
곰달래도서관,06-11,79461043.0
곰달래도서관,11-14,433288255.0
곰달래도서관,14-17,65136976.0
곰달래도서관,17-21,279490496.0
곰달래도서관,21-24,95818738.0
공군호텔,00-06,869086146.0
공군호텔,06-11,597968086.0
공군호텔,11-14,4398769419.0
공군호텔,14-17,2053661852.0
공군호텔,17-21,7182843987.0
공군호텔,21-24,3852685981.0
공덕동주민센터,00-06,30069279.0
공덕동주민센터,06-11,18917732.0
공덕동주민센터,11-14,282127113.0
공덕동주민센터,14-17,42875571.0
공덕동주민센터,17-21,594953720.0
공덕동주민센터,21-24,169562698.0
공덕래미안3차아파트,00-06,0.0
공덕래미안3차아파트,06-11,2195300.0
공덕래미안3차아파트,11-14,1271707111.0
공덕래미안3차아파트,14-17,63629846.0
공덕래미안3차아파트,17-21,663479644.0
공덕래미안3차아파트,21-24,244052543.0
공덕시장,00-06,757334428.0
공덕시장,06-11,251519097.0
공덕시장,11-14,1601643002.0
공덕시장,14-17,762851080.0
공덕시장,17-21,3675187230.0
공덕시장,21-24,3282148104.0
공덕역(공덕오거리),00-06,691455839.0
공덕역(공덕오거리),06-11,2674611372.0
공덕역(공덕오거리),11-14,14227840060.0
공덕역(공덕오거리),14-17,4933960666.0
공덕역(공덕오거리),17-21,21909764040.0
공덕역(공덕오거리),21-24,9103153940.0
공릉동 국수거리,00-06,122395579.0
공릉동 국수거리,06-11,210298449.0
공릉동 국수거리,11-14,3164588916.0
공릉동 국수거리,14-17,1507245573.0
공릉동 국수거리,17-21,4841763155.0
공릉동 국수거리,21-24,1138022001.0
공릉동 도깨비시장,00-06,21294824.0
공릉동 도깨비시장,06-11,243650722.0
공릉동 도깨비시장,11-14,2257335934.0
공릉동 도깨비시장,14-17,1020951889.0
공릉동 도깨비시장,17-21,1875270626.0
공릉동 도깨비시장,21-24,274878919.0
공릉역,00-06,3722249853.0
공릉역,06-11,906427231.0
공릉역,11-14,6113868156.0
공릉역,14-17,4905139347.0
공릉역,17-21,18075992084.0
공릉역,21-24,8570587835.0
공릉역 2번,00-06,115523314.0
공릉역 2번,06-11,39176931.0
공릉역 2번,11-14,246320943.0
공릉역 2번,14-17,271015845.0
공릉역 2번,17-21,562281808.0
공릉역 2번,21-24,359994179.0
공항고등학교,00-06,7329875.0
공항고등학교,06-11,18122091.0
공항고등학교,11-14,307410021.0
공항고등학교,14-17,136794838.0
공항고등학교,17-21,735785923.0
공항고등학교,21-24,372495187.0
공항시장,00-06,18925370.0
공항시장,06-11,145788644.0
공항시장,11-14,619013301.0
공항시장,14-17,315410103.0
공항시장,17-21,1089296313.0
공항시장,21-24,534537576.0
공항시장역 1번,00-06,154133501.0
공항시장역 1번,06-11,675894571.0
공항시장역 1번,11-14,2902614559.0
공항시장역 1번,14-17,882497046.0
공항시장역 1번,17-21,3018100923.0
공항시장역 1번,21-24,1263437587.0
공항시장역 3번,00-06,67296583.0
공항시장역 3번,06-11,11782442.0
공항시장역 3번,11-14,610284690.0
공항시장역 3번,14-17,244718517.0
공항시장역 3번,17-21,907187399.0
공항시장역 3번,21-24,455005698.0
관성묘,00-06,228415757.0
관성묘,06-11,5758856.0
관성묘,11-14,592155481.0
관성묘,14-17,90822399.0
관성묘,17-21,794370980.0
관성묘,21-24,205871072.0
관악구 중앙길,00-06,2872409803.0
관악구 중앙길,06-11,719015680.0
관악구 중앙길,11-14,3346369232.0
관악구 중앙길,14-17,1916385144.0
관악구 중앙길,17-21,8174292665.0
관악구 중앙길,21-24,6363963794.0
관악구신사동주민센터,00-06,1536166080.0
관악구신사동주민센터,06-11,534616813.0
관악구신사동주민센터,11-14,2215885780.0
관악구신사동주민센터,14-17,1321613808.0
관악구신사동주민센터,17-21,4952507698.0
관악구신사동주민센터,21-24,3046856937.0
관악소방서(문영여고),00-06,82745875.0
관악소방서(문영여고),06-11,294674839.0
관악소방서(문영여고),11-14,857725997.0
관악소방서(문영여고),14-17,254462106.0
관악소방서(문영여고),17-21,382878963.0
관악소방서(문영여고),21-24,83727074.0
관악신사시장,00-06,23684251.0
관악신사시장,06-11,187786333.0
관악신사시장,11-14,1305663655.0
관악신사시장,14-17,692963164.0
관악신사시장,17-21,1540934299.0
관악신사시장,21-24,234172858.0
관악우성아파트,00-06,604488.0
관악우성아파트,06-11,21899716.0
관악우성아파트,11-14,684190382.0
관악우성아파트,14-17,254890506.0
관악우성아파트,17-21,898355765.0
관악우성아파트,21-24,173542405.0
관악종합시장(신원시장),00-06,2303313.0
관악종합시장(신원시장),06-11,47040938.0
관악종합시장(신원시장),11-14,44841949.0
관악종합시장(신원시장),14-17,39322856.0
관악종합시장(신원시장),17-21,61710290.0
관악종합시장(신원시장),21-24,7870241.0
관악중부시장,00-06,61315224.0
관악중부시장,06-11,286803370.0
관악중부시장,11-14,1568079144.0
관악중부시장,14-17,1205098256.0
관악중부시장,17-21,2326849237.0
관악중부시장,21-24,438198389.0
관악해태어린이공원,00-06,52341790.0
관악해태어린이공원,06-11,180913908.0
관악해태어린이공원,11-14,383925321.0
관악해태어린이공원,14-17,293767958.0
관악해태어린이공원,17-21,542667997.0
관악해태어린이공원,21-24,168442138.0
광나루역 1번,00-06,3507493.0
광나루역 1번,06-11,1774288968.0
광나루역 1번,11-14,6696318945.0
광나루역 1번,14-17,2800397844.0
광나루역 1번,17-21,4769420596.0
광나루역 1번,21-24,574505599.0
광산사거리,00-06,214111268.0
광산사거리,06-11,172530627.0
광산사거리,11-14,647026926.0
광산사거리,14-17,479926615.0
광산사거리,17-21,2085560040.0
광산사거리,21-24,949572001.0
광운대역 1번,00-06,329249595.0
광운대역 1번,06-11,359130485.0
광운대역 1번,11-14,2487529341.0
광운대역 1번,14-17,1191683854.0
광운대역 1번,17-21,2636235320.0
광운대역 1번,21-24,922435948.0
광운대학교 남단,00-06,221121.0
광운대학교 남단,06-11,35610348.0
광운대학교 남단,11-14,570785531.0
광운대학교 남단,14-17,488691281.0
광운대학교 남단,17-21,415592807.0
광운대학교 남단,21-24,29861621.0
광장시장(광장전통시장),00-06,7759345.0
광장시장(광장전통시장),06-11,755690583.0
광장시장(광장전통시장),11-14,8856666797.0
광장시장(광장전통시장),14-17,9247145961.0
광장시장(광장전통시장),17-21,13041797570.0
광장시장(광장전통시장),21-24,2269584061.0
광진경찰서,00-06,0.0
광진경찰서,06-11,36435659.0
광진경찰서,11-14,138503636.0
광진경찰서,14-17,19650243.0
광진경찰서,17-21,236742504.0
광진경찰서,21-24,56635746.0
광진구청,00-06,53184874.0
광진구청,06-11,79527385.0
광진구청,11-14,1338361381.0
광진구청,14-17,417866588.0
광진구청,17-21,1192496861.0
광진구청,21-24,374864892.0
광진정말공원,00-06,908414599.0
광진정말공원,06-11,201963773.0
광진정말공원,11-14,1376461422.0
광진정말공원,14-17,918414443.0
광진정말공원,17-21,2997461009.0
광진정말공원,21-24,1777105258.0
광진정보도서관,00-06,189158723.0
광진정보도서관,06-11,244466030.0
광진정보도서관,11-14,2563554185.0
광진정보도서관,14-17,1037689960.0
광진정보도서관,17-21,4082092006.0
광진정보도서관,21-24,1219853106.0
광진초등학교,00-06,291784.0
광진초등학교,06-11,64957534.0
광진초등학교,11-14,495258146.0
광진초등학교,14-17,116267453.0
광진초등학교,17-21,286639081.0
광진초등학교,21-24,82364367.0
광화문역,00-06,3405734720.0
광화문역,06-11,8818691930.0
광화문역,11-14,89674085178.0
광화문역,14-17,23474995308.0
광화문역,17-21,62919222894.0
광화문역,21-24,20463466517.0
광흥창역 1번,00-06,1383433.0
광흥창역 1번,06-11,38168510.0
광흥창역 1번,11-14,396913285.0
광흥창역 1번,14-17,87675810.0
광흥창역 1번,17-21,488386455.0
광흥창역 1번,21-24,83204621.0
광흥창역 6번,00-06,470400.0
광흥창역 6번,06-11,12596523.0
광흥창역 6번,11-14,29539591.0
광흥창역 6번,14-17,19207431.0
광흥창역 6번,17-21,79347474.0
광흥창역 6번,21-24,72519873.0
교대역(법원.검찰청),00-06,11312267281.0
교대역(법원.검찰청),06-11,7287733886.0
교대역(법원.검찰청),11-14,86807620691.0
교대역(법원.검찰청),14-17,18989676435.0
교대역(법원.검찰청),17-21,79048128166.0
교대역(법원.검찰청),21-24,38047971603.0
교대입구교차로,00-06,1049078941.0
교대입구교차로,06-11,1520784934.0
교대입구교차로,11-14,17777803454.0
교대입구교차로,14-17,3615033263.0
교대입구교차로,17-21,16471211783.0
교대입구교차로,21-24,6452150301.0
교육개발원입구사거리,00-06,735936788.0
교육개발원입구사거리,06-11,585126800.0
교육개발원입구사거리,11-14,5038288896.0
교육개발원입구사거리,14-17,1450526328.0
교육개발원입구사거리,17-21,5323983916.0
교육개발원입구사거리,21-24,3988143486.0
구남초등학교,00-06,525711.0
구남초등학교,06-11,166435609.0
구남초등학교,11-14,722744136.0
구남초등학교,14-17,359159025.0
구남초등학교,17-21,1118183217.0
구남초등학교,21-24,269360472.0
구로119안전센터,00-06,70151541.0
구로119안전센터,06-11,32469561.0
구로119안전센터,11-14,285264331.0
구로119안전센터,14-17,231124535.0
구로119안전센터,17-21,938045246.0
구로119안전센터,21-24,333961856.0
구로4동주민센터,00-06,297301961.0
구로4동주민센터,06-11,1223697611.0
구로4동주민센터,11-14,3881325468.0
구로4동주민센터,14-17,3186741888.0
구로4동주민센터,17-21,6232083498.0
구로4동주민센터,21-24,1381699594.0
구로구민회관,00-06,0.0
구로구민회관,06-11,15323856.0
구로구민회관,11-14,808178581.0
구로구민회관,14-17,142192778.0
구로구민회관,17-21,211441255.0
구로구민회관,21-24,5136988.0
구로구청,00-06,404726607.0
구로구청,06-11,1238657261.0
구로구청,11-14,10161826478.0
구로구청,14-17,2862767211.0
구로구청,17-21,8482089595.0
구로구청,21-24,1763433826.0
구로나눔길,00-06,368258832.0
구로나눔길,06-11,517563082.0
구로나눔길,11-14,5307474466.0
구로나눔길,14-17,1537145685.0
구로나눔길,17-21,5055037016.0
구로나눔길,21-24,1395681440.0
구로디지털단지,00-06,2511555612.0
구로디지털단지,06-11,8014020353.0
구로디지털단지,11-14,75433920254.0
구로디지털단지,14-17,10188062601.0
구로디지털단지,17-21,31835203898.0
구로디지털단지,21-24,10216073902.0
구로디지털단지역,00-06,17668027802.0
구로디지털단지역,06-11,2831433227.0
구로디지털단지역,11-14,9979457594.0
구로디지털단지역,14-17,7706616700.0
구로디지털단지역,17-21,51172055582.0
구로디지털단지역,21-24,41546035338.0
구로디지털단지역 4번,00-06,531552115.0
구로디지털단지역 4번,06-11,165957771.0
구로디지털단지역 4번,11-14,1911714554.0
구로디지털단지역 4번,14-17,1696178216.0
구로디지털단지역 4번,17-21,4669323638.0
구로디지털단지역 4번,21-24,2095120889.0
구로보건소,00-06,419314468.0
구로보건소,06-11,312744378.0
구로보건소,11-14,3528789778.0
구로보건소,14-17,1033582229.0
구로보건소,17-21,3231136537.0
구로보건소,21-24,1143242747.0
구로세무서,00-06,0.0
구로세무서,06-11,3772235.0
구로세무서,11-14,288219565.0
구로세무서,14-17,10010234.0
구로세무서,17-21,39656348.0
구로세무서,21-24,2828803.0
구로시장,00-06,29799554.0
구로시장,06-11,50953228.0
구로시장,11-14,617398508.0
구로시장,14-17,344945587.0
구로시장,17-21,591778577.0
구로시장,21-24,185511017.0
구로역,00-06,1046440216.0
구로역,06-11,1799525881.0
구로역,11-14,24906494877.0
구로역,14-17,8477852593.0
구로역,17-21,20048471968.0
구로역,21-24,4877234413.0
구로전화국,00-06,2270671784.0
구로전화국,06-11,933837644.0
구로전화국,11-14,5819547080.0
구로전화국,14-17,3053098631.0
구로전화국,17-21,9938706868.0
구로전화국,21-24,4243200203.0
구로창업지원센터,00-06,144710323.0
구로창업지원센터,06-11,183048442.0
구로창업지원센터,11-14,1603871216.0
구로창업지원센터,14-17,420239519.0
구로창업지원센터,17-21,1769698140.0
구로창업지원센터,21-24,874338419.0
구로초등학교,00-06,48025616.0
구로초등학교,06-11,318705842.0
구로초등학교,11-14,2779427246.0
구로초등학교,14-17,1266626785.0
구로초등학교,17-21,2514779396.0
구로초등학교,21-24,454186518.0
구립대학경로당(관악산샘말공원),00-06,1638388649.0
구립대학경로당(관악산샘말공원),06-11,933308988.0
구립대학경로당(관악산샘말공원),11-14,4594806259.0
구립대학경로당(관악산샘말공원),14-17,2545877115.0
구립대학경로당(관악산샘말공원),17-21,7932934302.0
구립대학경로당(관악산샘말공원),21-24,3370166579.0
구반포역,00-06,36174.0
구반포역,06-11,14303895.0
구반포역,11-14,238892420.0
구반포역,14-17,92567495.0
구반포역,17-21,218070130.0
구반포역,21-24,1717351.0
구산보건지소,00-06,317807836.0
