commercial_area,lunch_sales,total_sales,total_shops,lunch_per_shop,total_per_shop,lunch_index
신한은행 방학동지점,326298539.0,2462091055.0,768.0,424867.8893229167,3205847.7278645835,0.1325290298818782
장훈고등학교,822005120.0,6224420029.0,420.0,1957155.0476190476,14820047.688095238,0.13206131915427008
오산중학교,562479694.0,4266759811.0,378.0,1488041.5185185184,11287724.367724868,0.131828300376761
서울독일학교,1569516998.0,11928550872.0,690.0,2274662.315942029,17287754.88695652,0.13157650202793217
신월중학교,153120888.0,1168508251.0,246.0,622442.6341463415,4750033.540650407,0.1310396292614625
방화초등학교,106056396.0,812442903.0,24.0,4419016.5,33851787.625,0.13054012239922294
화랑대역 7번,261943687.0,2007302977.0,54.0,4850809.018518519,37172277.35185185,0.13049534126207796
신대방역 2번,2553385014.0,19630639760.0,2148.0,1188726.7290502794,9139031.545623837,0.1300714110806952
강북종합전통시장(강북종합골목시장),3100091889.0,23878293807.0,2568.0,1207200.8913551401,9298401.015186915,0.12982886943501792
명일역 1번,322307453.0,2490767071.0,324.0,994776.0895061728,7687552.6882716045,0.1294008808582005
홍대입구역(홍대),44340986137.0,344591003250.0,29406.0,1507889.0749166836,11718390.915119363,0.1286771439729978
뚝도시장,1821790839.0,14311609327.0,2094.0,870005.1762177651,6834579.430276982,0.12729461777321197
경리단길북측,2837159429.0,22288286453.0,3114.0,911098.0825305074,7157445.874438022,0.12729374395751802
창동역상점가,3350432225.0,26344692885.0,1782.0,1880152.7637485971,14783778.274410775,0.12717674256539355
건대입구역 1번,1363345356.0,10776812790.0,1296.0,1051964.0092592593,8315441.967592592,0.12650728768946168
성신여대입구역 1번,570567028.0,4562832287.0,1056.0,540309.6856060605,4320863.908143939,0.1250466798057879
독산동정훈단지,434039848.0,3474372716.0,534.0,812808.7041198502,6506315.947565543,0.12492610421477877
사당1동먹자골목상점가(사당1동먹자골목),7278371992.0,58319202443.0,2310.0,3150810.386147186,25246407.983982682,0.12480232388489422
성내전통시장,396822032.0,3183396728.0,564.0,703585.1631205673,5644320.439716312,0.12465365328477525
돈암시장(돈암제일시장),1096689684.0,8866577468.0,1212.0,904859.4752475248,7315657.9768976895,0.12368805076795615
뜸부기어린이공원,308825442.0,2498066894.0,528.0,584896.6704545454,4731187.299242424,0.12362576948669975
행당시장상점가,4019931144.0,32532083609.0,2520.0,1595210.7714285713,12909556.987698413,0.12356820400178381
상도도깨비 골목형상점가,247634789.0,2011713240.0,228.0,1086117.495614035,8823303.684210526,0.12309646527951469
큰굴다리,71113988.0,582838969.0,132.0,538742.3333333334,4415446.734848484,0.12201309758339102
사당5동주민센터,141053189.0,1157296440.0,192.0,734652.0260416666,6027585.625,0.12188164080069233
쌍문역둘리상점가,1287934938.0,10595582984.0,636.0,2025054.933962264,16659721.672955975,0.12155394752179877
목2동시장,2355321978.0,19382207195.0,1218.0,1933761.8866995075,15913142.196223317,0.12151980186279296
정릉북한산국립공원입구,86995931.0,716974609.0,72.0,1208276.8194444445,9957980.680555556,0.12133753400463865
오목교역,8337017307.0,68858313396.0,4794.0,1739052.4211514392,14363436.25281602,0.12107495661495972
신길동홍어거리,171242309.0,1424016802.0,294.0,582456.8333333334,4843594.56462585,0.12025301159332812
송파나루역 2번,3683431861.0,30689401709.0,1398.0,2634786.7389127323,21952361.737482116,0.12002292830361022
홍제역 3번,11532503.0,96098658.0,192.0,60065.119791666664,500513.84375,0.12000690998203117
온수역 1번,104723463.0,874377336.0,120.0,872695.525,7286477.8,0.11976918738433541
고분다리전통시장,270503349.0,2274545099.0,750.0,360671.132,3032726.7986666667,0.11892635108397118
도림초등학교,530553.0,4483173.0,36.0,14737.583333333334,124532.58333333333,0.11834319130669284
독산동 우시장,1392357845.0,11773201344.0,672.0,2071961.0788690476,17519644.85714286,0.11826501597287215
삼양사거리역 1번,11059739.0,93711664.0,120.0,92164.49166666667,780930.5333333333,0.11801880927010325
신도봉시장,82617254.0,700313630.0,96.0,860596.3958333334,7294933.645833333,0.11797179215261026
로데오거리상점가,7890525424.0,67207534151.0,3396.0,2323476.273262662,19790204.40253239,0.11740537015198012
장안현대홈타운1차아파트,806834582.0,6912575602.0,792.0,1018730.5328282828,8727999.497474747,0.11671982028906279
자양한강도서관,1174416295.0,10062407814.0,1164.0,1008948.7070446735,8644680.25257732,0.11671324763502573
신풍역 2번,174610953.0,1502734756.0,96.0,1818864.09375,15653487.041666666,0.11619545784964862
"한양대앞상점가(한양시장, 왕십리맛골목)",3734619630.0,32210515572.0,2868.0,1302168.629707113,11231002.640167365,0.11594411215343708
석계역 2번,686666692.0,5946456212.0,996.0,689424.389558233,5970337.5622489955,0.11547494297768489
경문고등학교(동작동성당),24510759.0,212597397.0,54.0,453902.94444444444,3936988.8333333335,0.11529190547897442
전농119안전센터,113809149.0,989409379.0,162.0,702525.6111111111,6107465.302469136,0.11502736017625723
삼구시장(로타리상가),181519258.0,1588089892.0,258.0,703563.0155038759,6155387.178294574,0.11430036732454688
홍익지구대,525917313.0,4609018747.0,330.0,1593688.8272727274,13966723.475757577,0.11410613448737184
연신내역 5번,1012833312.0,8902625383.0,1194.0,848269.1055276382,7456135.161641541,0.11376793568491099
한남오거리,9968294361.0,88449775388.0,4734.0,2105681.1070975917,18683940.724123362,0.11270005285228119
강북구청,1280110249.0,11425967385.0,1086.0,1178738.7191528545,10521148.604972376,0.11203517442912778
강북북부골목시장,89481694.0,801376901.0,216.0,414267.10185185185,3710078.2453703703,0.11165993665195499
묵1동도깨비시장,881688716.0,7924913115.0,708.0,1245323.0451977402,11193380.105932204,0.11125531639345929
금호역,1374377555.0,12370716616.0,2112.0,650746.9483901515,5857346.882575758,0.11109926754141403
상계5동주민센터,1066946538.0,9700014643.0,2346.0,454793.92071611254,4134703.5988917304,0.1099943224075399
금호사거리,665384293.0,6070674466.0,462.0,1440225.7424242424,13139988.021645023,0.10960632080119184
길음역 7번,183068956.0,1674112316.0,408.0,448698.42156862747,4103216.4607843137,0.10935285180710659
황학코아루아파트,678946169.0,6287851463.0,180.0,3771923.1611111113,34932508.12777778,0.1079774503254674
영신상가(제일상가),78934146.0,735645164.0,114.0,692404.7894736842,6453027.754385965,0.10729921144428266
가산동우체국,1111640920.0,10367696594.0,1320.0,842152.2121212122,7854315.601515152,0.10722159063213034
백학시장,2479935746.0,23360166384.0,2046.0,1212089.80742913,11417481.126099708,0.10616087682057666
이태원(이태원역),21991610663.0,207165991652.0,15756.0,1395761.0220233563,13148387.385884743,0.10615454055770786
대림갑을명가아파트,38398606.0,362014307.0,120.0,319988.38333333336,3016785.8916666666,0.10606930515594237
홍대입구역 3번,2396232965.0,22727650358.0,2844.0,842557.3013361463,7991438.241209564,0.1054324986197502
까치산역,4676602193.0,44411642560.0,3078.0,1519363.9353476283,14428733.775178688,0.10530126614168625
용두희망어린이공원,39920095.0,383807538.0,72.0,554445.7638888889,5330660.25,0.10401071122266493
가리봉시장,53037945.0,511289419.0,432.0,122773.02083333333,1183540.3217592593,0.10373370351323463
역촌역 3번,347481766.0,3371121529.0,288.0,1206533.9097222222,11705283.086805556,0.10307601283750693
미아사거리역 3번,649886991.0,6376266380.0,828.0,784887.6702898551,7700804.806763285,0.10192281066525957
중랑동부시장(중랑교종합상가),10426903.0,102722375.0,24.0,434454.2916666667,4280098.958333333,0.10150566514841583
노원역 9번,21579567.0,213071423.0,96.0,224787.15625,2219493.9895833335,0.10127856047593956
만양로상점가,938217893.0,9298441399.0,570.0,1645996.3035087718,16313055.085964913,0.10090055448442149
미아사거리역,6081366044.0,60400835400.0,3594.0,1692088.4930439622,16806019.866444074,0.10068347571232433
해방촌 남동측,1714693642.0,17318848608.0,3198.0,536176.8736710444,5415524.893058161,0.09900736941645999
동의초등학교,56084641.0,566611115.0,192.0,292107.5052083333,2951099.5572916665,0.09898259937947035
대명여울빛거리시장(대명시장),2482049517.0,25237766462.0,2382.0,1042002.3161209068,10595200.026028547,0.0983466393801992
둔촌역전통시장,762921604.0,8148216398.0,1212.0,629473.2706270627,6722950.823432343,0.09363050350347359
경희대삼거리,1391387084.0,15013125878.0,2736.0,508547.9108187134,5487253.610380117,0.09267804022338325
등촌역 1번,206786739.0,2233035025.0,120.0,1723222.825,18608625.208333332,0.09260344628942845
연가초등학교,40016315.0,433102076.0,324.0,123507.1450617284,1336734.8024691357,0.09239465063196789
까치산역 1번,399479927.0,4362476206.0,1332.0,299909.8551051051,3275132.2867867867,0.09157182942352075
유엔빌리지길,242884508.0,2657270344.0,114.0,2130565.8596491227,23309388.98245614,0.09140376271779142
봉일시장,59030004.0,648714379.0,144.0,409930.5833333333,4504960.965277778,0.09099536854878315
면동초등학교,319217974.0,3518992061.0,750.0,425623.96533333336,4691989.414666667,0.09071289973563826
건대입구역 6번,1806426721.0,19925750464.0,3204.0,563803.5958177279,6219023.240948814,0.09065790140570537
화양제일골목시장,501310255.0,5536041776.0,870.0,576218.683908046,6363266.409195403,0.09055391474343527
방이동먹자골목,17837381398.0,198646329036.0,8046.0,2216925.353964703,24688830.354958985,0.08979466917189995
서원동상점가,7508154477.0,83982388613.0,5406.0,1388855.8041065482,15535033.039770626,0.08940153526233212
연신내상점가(연빛거리),7221048090.0,81026154101.0,7110.0,1015618.5780590717,11396083.558509141,0.08911996589396164
영동전통시장,3049374825.0,34337612252.0,2640.0,1155066.2215909092,13006671.307575757,0.08880567474001892
한아름시장,91164907.0,1026852195.0,120.0,759707.5583333333,8557101.625,0.08878094378519588
사당역 10번,2896727717.0,32647742482.0,3576.0,810046.9007270694,9129681.90212528,0.08872673872005334
성서초등학교,381757423.0,4304965046.0,822.0,464425.0888077859,5237183.754257907,0.08867840247732409
삼전역 3번,887535822.0,10050622004.0,1098.0,808320.4207650273,9153571.952641165,0.0883065567132834
사가정역 1번,1273077501.0,14418386574.0,1824.0,697959.15625,7904817.200657895,0.08829542018908558
"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",75449529.0,867667967.0,240.0,314373.0375,3615283.1958333333,0.08695668374259574
청량종합도매시장,44098811.0,509299584.0,516.0,85462.81201550388,987014.6976744186,0.08658717262961677
덕수교,269515227.0,3130994475.0,312.0,863830.8557692308,10035238.701923076,0.08607975170572603
외대앞역 2번,414137609.0,4858385881.0,438.0,945519.6552511415,11092205.207762556,0.08524181058149259
중랑역 2번,203315868.0,2388554316.0,294.0,691550.5714285715,8124334.408163265,0.08512088950126266
만리재,110104844.0,1299094822.0,552.0,199465.29710144928,2353432.6485507246,0.08475504800372455
동대문역 1번,240704965.0,2855879415.0,708.0,339978.7641242938,4033727.9872881356,0.08428400853892495
밤나무골시장,7482636.0,89067366.0,96.0,77944.125,927785.0625,0.08401097209947805
새절역 2번,308814068.0,3693413044.0,426.0,724915.6525821596,8669983.671361502,0.08361211278594272
중곡1동주민센터,49422890.0,591445161.0,120.0,411857.4166666667,4928709.675,0.08356292900670127
미아역 8번,507964950.0,6113582205.0,786.0,646265.8396946564,7778094.408396946,0.08308793976542268
방천골목시장,191376024.0,2317542123.0,480.0,398700.05,4828212.75625,0.0825771502061281
이문제일시장,56227910.0,681334165.0,120.0,468565.9166666667,5677784.708333333,0.08252618595751764
선정릉역 4번,786479237.0,9530098649.0,672.0,1170356.0074404762,14181694.418154761,0.08252582328542064
석계역 7번,3581896382.0,43709965480.0,2646.0,1353702.336356765,16519261.330309901,0.08194690484573679
화곡초등학교,416206970.0,5129777662.0,678.0,613874.587020649,7566043.749262537,0.08113547943474202
증산역 1번,509248849.0,6304406824.0,816.0,624079.4718137255,7725988.7549019605,0.08077664770321619
홍제역 4번,532312797.0,6614128932.0,498.0,1068901.1987951808,13281383.397590362,0.08048116425801782
한국폴리텍대학서울정수캠퍼스,389187568.0,4888997654.0,582.0,668707.1615120275,8400339.61168385,0.07960477699996049
구로디지털단지역,9979457594.0,130903626243.0,5886.0,1695456.6078831125,22239827.768093783,0.07623515009030275
대림한신아파트,39878523.0,527374649.0,432.0,92311.39583333333,1220774.650462963,0.0756170647861384
사직공원(한국사회과학도서관),9683602.0,128614901.0,318.0,30451.578616352203,404449.3742138365,0.07529144698404736
국제신학대학원대학교(남서울중학교),142421724.0,1900383369.0,366.0,389130.39344262297,5192304.286885246,0.07494368048218802
역촌역 2번,24888795.0,342503876.0,192.0,129629.140625,1783874.3541666667,0.07266719223930768
신노량진시장(기능상실),70146240.0,985443694.0,216.0,324751.1111111111,4562239.324074074,0.07118239268980497
논현역 4번,273495000.0,4107654483.0,1074.0,254650.83798882682,3824631.7346368716,0.06658179287763624
가좌역 3번,58404534.0,891160363.0,468.0,124796.01282051283,1904188.8098290598,0.06553762535329459
월정로시장,58776668.0,908845132.0,216.0,272114.2037037037,4207616.351851852,0.06467181913672836
태릉시장 특화거리,458235737.0,7389524040.0,1398.0,327779.49713876966,5285782.575107296,0.062011536131358194
서원동주민센터(신관중학교),104160112.0,1688393712.0,270.0,385778.1925925926,6253310.044444445,0.06169183837851204
성동구보건소,160563321.0,2627199825.0,444.0,361629.10135135136,5917116.722972973,0.06111576267328656
어린이대공원역 4번,137018606.0,2325693586.0,426.0,321639.92018779344,5459374.615023474,0.05891515839610696
한국SGI본부,2611415117.0,44504380531.0,3096.0,843480.3349483204,14374799.913113695,0.05867770960615868
"신림역 5번(신림동주민센터, 신림동별빛거리)",1017113099.0,17456526452.0,2424.0,419601.1134488449,7201537.315181518,0.05826549180885118
천호태영아파트,99664967.0,1754685364.0,96.0,1038176.7395833334,18277972.541666668,0.056799337958118395
노룬산시장(노룬산골목시장),29391019.0,520084060.0,168.0,174946.54166666666,3095738.4523809524,0.05651205499357161
응암오거리상점가,1221611110.0,22300815722.0,2388.0,511562.4413735343,9338700.051088776,0.05477876348688301
까치산역 3번,2130327904.0,39320566064.0,4086.0,521372.46793930494,9623241.816935878,0.05417846478945848
남부초등학교,126325129.0,2500337791.0,936.0,134962.74465811966,2671301.058760684,0.050523225083710294
경동고등학교,178716296.0,3694095409.0,1092.0,163659.61172161173,3382871.2536630034,0.04837890639331888
노량진초등학교,208237214.0,4379783133.0,372.0,559777.4569892474,11773610.572580645,0.047545097023414654
상봉역 3번,1304042562.0,30908287604.0,3000.0,434680.854,10302762.534666667,0.042190708806243836
서교시장,73904942.0,1771896923.0,96.0,769843.1458333334,18457259.614583332,0.04170950411430903
가산디지털단지역 1번 출입구,229971349.0,6487022293.0,870.0,264334.883908046,7456347.463218391,0.03545098792833762
청계천공구상가,400519419.0,11772423111.0,570.0,702665.6473684211,20653373.87894737,0.03402183350220906
독산동 맛나는거리상점가(독산동 맛나는거리),318600015.0,10353781663.0,1170.0,272307.7051282051,8849386.036752136,0.03077136696232842
성동구립금호도서관,23366810.0,770964255.0,36.0,649078.0555555555,21415673.75,0.03030855172397065
아현역 4번,14269265.0,501399207.0,186.0,76716.47849462366,2695694.6612903224,0.028458890243119195
전농1동주민센터(전농시장),7405926.0,280111093.0,120.0,61716.05,2334259.1083333334,0.026439245660292363
청림동주민센터(상도중학교),1605326.0,89446050.0,72.0,22296.194444444445,1242306.25,0.01794742193758137
답십리 건축자재시장,1519322.0,123110434.0,72.0,21101.694444444445,1709867.138888889,0.012341131053116098
화계역 2번,2090197.0,199556454.0,72.0,29030.51388888889,2771617.4166666665,0.010474213978566687
절두산순교성지,2168588.0,214505872.0,72.0,30119.277777777777,2979248.222222222,0.010109690610241197
동작구자원봉사센터,0.0,59396595.0,96.0,0.0,618714.53125,0.0
신림초등학교,0.0,199658509.0,72.0,0.0,2773034.847222222,0.0
보광시장,0.0,63712521.0,18.0,0.0,3539584.5,0.0
상신초등학교입구,184399039.0,698888730.0,0.0,inf,inf,
