commercial_area,week,total_sales
학동초등학교,THURSDAY,92752289.0
학동초등학교,FRIDAY,92437785.0
학동초등학교,SATURDAY,18568553.0
학동초등학교,SUNDAY,0.0
한강로동땡땡거리(은행나무길),MONDAY,3787674248.0
한강로동땡땡거리(은행나무길),TUESDAY,4254006635.0
한강로동땡땡거리(은행나무길),WEDNESDAY,4199601300.0
한강로동땡땡거리(은행나무길),THURSDAY,4364896227.0
한강로동땡땡거리(은행나무길),FRIDAY,4734267110.0
한강로동땡땡거리(은행나무길),SATURDAY,4489610469.0
한강로동땡땡거리(은행나무길),SUNDAY,3311281029.0
한강미주맨션아파트,MONDAY,747615058.0
한강미주맨션아파트,TUESDAY,913556133.0
한강미주맨션아파트,WEDNESDAY,878322798.0
한강미주맨션아파트,THURSDAY,883473636.0
한강미주맨션아파트,FRIDAY,952444104.0
한강미주맨션아파트,SATURDAY,740754187.0
한강미주맨션아파트,SUNDAY,592314204.0
한강성심병원,MONDAY,865046315.0
한강성심병원,TUESDAY,827723711.0
한강성심병원,WEDNESDAY,803286007.0
한강성심병원,THURSDAY,811629789.0
한강성심병원,FRIDAY,852116253.0
한강성심병원,SATURDAY,448258322.0
한강성심병원,SUNDAY,280645787.0
한강진역 3번,MONDAY,1024825939.0
한강진역 3번,TUESDAY,1715907432.0
한강진역 3번,WEDNESDAY,1797632764.0
한강진역 3번,THURSDAY,1890973237.0
한강진역 3번,FRIDAY,2384978902.0
한강진역 3번,SATURDAY,3254241838.0
한강진역 3번,SUNDAY,2456356609.0
한겨레신문사,MONDAY,364097477.0
한겨레신문사,TUESDAY,478642475.0
한겨레신문사,WEDNESDAY,487242955.0
한겨레신문사,THURSDAY,556306236.0
한겨레신문사,FRIDAY,560968023.0
한겨레신문사,SATURDAY,489831083.0
한겨레신문사,SUNDAY,298866132.0
한국SGI본부,MONDAY,4749372249.0
한국SGI본부,TUESDAY,5543211300.0
한국SGI본부,WEDNESDAY,5849071843.0
한국SGI본부,THURSDAY,5985770023.0
한국SGI본부,FRIDAY,8218881506.0
한국SGI본부,SATURDAY,8715942671.0
한국SGI본부,SUNDAY,5442130939.0
한국교통안전공단 강남자동차검사소,MONDAY,16505176.0
한국교통안전공단 강남자동차검사소,TUESDAY,16922567.0
한국교통안전공단 강남자동차검사소,WEDNESDAY,11487386.0
한국교통안전공단 강남자동차검사소,THURSDAY,16532400.0
한국교통안전공단 강남자동차검사소,FRIDAY,17702912.0
한국교통안전공단 강남자동차검사소,SATURDAY,499057.0
한국교통안전공단 강남자동차검사소,SUNDAY,0.0
한국상담대학원대학교,MONDAY,202022307.0
한국상담대학원대학교,TUESDAY,206017322.0
한국상담대학원대학교,WEDNESDAY,202030083.0
한국상담대학원대학교,THURSDAY,194749032.0
한국상담대학원대학교,FRIDAY,213660961.0
한국상담대학원대학교,SATURDAY,268452723.0
한국상담대학원대학교,SUNDAY,319248119.0
한국의류시험연구원,MONDAY,333552365.0
한국의류시험연구원,TUESDAY,408999305.0
한국의류시험연구원,WEDNESDAY,297644285.0
한국의류시험연구원,THURSDAY,334721588.0
한국의류시험연구원,FRIDAY,366104590.0
한국의류시험연구원,SATURDAY,250858656.0
한국의류시험연구원,SUNDAY,22015790.0
한국폴리텍대학서울정수캠퍼스,MONDAY,472818944.0
한국폴리텍대학서울정수캠퍼스,TUESDAY,618162154.0
한국폴리텍대학서울정수캠퍼스,WEDNESDAY,676481506.0
한국폴리텍대학서울정수캠퍼스,THURSDAY,607676788.0
한국폴리텍대학서울정수캠퍼스,FRIDAY,788469488.0
한국폴리텍대학서울정수캠퍼스,SATURDAY,925730053.0
한국폴리텍대학서울정수캠퍼스,SUNDAY,799658721.0
한남IC,MONDAY,773207316.0
한남IC,TUESDAY,801024238.0
한남IC,WEDNESDAY,868256689.0
한남IC,THURSDAY,795106541.0
한남IC,FRIDAY,936541653.0
한남IC,SATURDAY,964823313.0
한남IC,SUNDAY,298159606.0
한남오거리,MONDAY,9960684835.0
한남오거리,TUESDAY,11404301516.0
한남오거리,WEDNESDAY,12289327025.0
한남오거리,THURSDAY,12597511576.0
한남오거리,FRIDAY,15131714733.0
한남오거리,SATURDAY,16351699513.0
한남오거리,SUNDAY,10714536190.0
한남힐사이드아파트,MONDAY,100422583.0
한남힐사이드아파트,TUESDAY,140543610.0
한남힐사이드아파트,WEDNESDAY,181800024.0
한남힐사이드아파트,THURSDAY,205318331.0
한남힐사이드아파트,FRIDAY,234722332.0
한남힐사이드아파트,SATURDAY,226025204.0
한남힐사이드아파트,SUNDAY,143422313.0
한성대입구역,MONDAY,3593211239.0
한성대입구역,TUESDAY,3627367850.0
한성대입구역,WEDNESDAY,3925094421.0
한성대입구역,THURSDAY,4063605800.0
한성대입구역,FRIDAY,4337991284.0
한성대입구역,SATURDAY,4498533052.0
한성대입구역,SUNDAY,3628948818.0
한성대입구역 3번,MONDAY,639884374.0
한성대입구역 3번,TUESDAY,728485727.0
한성대입구역 3번,WEDNESDAY,783245615.0
한성대입구역 3번,THURSDAY,760091965.0
한성대입구역 3번,FRIDAY,894465855.0
한성대입구역 3번,SATURDAY,995517525.0
한성대입구역 3번,SUNDAY,791788541.0
한성대입구역 5번,MONDAY,401322366.0
한성대입구역 5번,TUESDAY,431327848.0
한성대입구역 5번,WEDNESDAY,377202831.0
한성대입구역 5번,THURSDAY,410190414.0
한성대입구역 5번,FRIDAY,483376225.0
한성대입구역 5번,SATURDAY,495439163.0
한성대입구역 5번,SUNDAY,479682245.0
한성백제역 3번,MONDAY,774091234.0
한성백제역 3번,TUESDAY,675838565.0
한성백제역 3번,WEDNESDAY,788753106.0
한성백제역 3번,THURSDAY,822151287.0
한성백제역 3번,FRIDAY,914383565.0
한성백제역 3번,SATURDAY,1189345692.0
한성백제역 3번,SUNDAY,1099479629.0
한아름시장,MONDAY,130835273.0
한아름시장,TUESDAY,131535534.0
한아름시장,WEDNESDAY,129352744.0
한아름시장,THURSDAY,128509134.0
한아름시장,FRIDAY,181535644.0
한아름시장,SATURDAY,195446943.0
한아름시장,SUNDAY,129636923.0
한양공고앞 교차로,MONDAY,129591568.0
한양공고앞 교차로,TUESDAY,144802220.0
한양공고앞 교차로,WEDNESDAY,160057722.0
한양공고앞 교차로,THURSDAY,164902088.0
한양공고앞 교차로,FRIDAY,171141044.0
한양공고앞 교차로,SATURDAY,101386150.0
한양공고앞 교차로,SUNDAY,15381799.0
"한양대앞상점가(한양시장, 왕십리맛골목)",MONDAY,3969021499.0
"한양대앞상점가(한양시장, 왕십리맛골목)",TUESDAY,4291460885.0
"한양대앞상점가(한양시장, 왕십리맛골목)",WEDNESDAY,4460003840.0
"한양대앞상점가(한양시장, 왕십리맛골목)",THURSDAY,4808618677.0
"한양대앞상점가(한양시장, 왕십리맛골목)",FRIDAY,5685185946.0
"한양대앞상점가(한양시장, 왕십리맛골목)",SATURDAY,5234639809.0
"한양대앞상점가(한양시장, 왕십리맛골목)",SUNDAY,3761584916.0
한양대역 4번,MONDAY,266353932.0
한양대역 4번,TUESDAY,269874860.0
한양대역 4번,WEDNESDAY,255401449.0
한양대역 4번,THURSDAY,257447264.0
한양대역 4번,FRIDAY,243180845.0
한양대역 4번,SATURDAY,237538182.0
한양대역 4번,SUNDAY,153921721.0
한영중고,MONDAY,873901534.0
한영중고,TUESDAY,887661733.0
한영중고,WEDNESDAY,908413040.0
한영중고,THURSDAY,946817959.0
한영중고,FRIDAY,976609924.0
한영중고,SATURDAY,1090091269.0
한영중고,SUNDAY,938587112.0
한울중학교,MONDAY,764544025.0
한울중학교,TUESDAY,835966726.0
한울중학교,WEDNESDAY,803942193.0
한울중학교,THURSDAY,781826476.0
한울중학교,FRIDAY,872807733.0
한울중학교,SATURDAY,1122537630.0
한울중학교,SUNDAY,948240584.0
한일병원,MONDAY,183963288.0
한일병원,TUESDAY,195086943.0
한일병원,WEDNESDAY,181745528.0
한일병원,THURSDAY,200534850.0
한일병원,FRIDAY,252875281.0
한일병원,SATURDAY,309910518.0
한일병원,SUNDAY,248420586.0
한티역,MONDAY,6225105575.0
한티역,TUESDAY,6584261052.0
한티역,WEDNESDAY,6910012029.0
한티역,THURSDAY,6958429139.0
한티역,FRIDAY,7887706515.0
한티역,SATURDAY,9471509339.0
한티역,SUNDAY,7647655432.0
합정역,MONDAY,11034527604.0
합정역,TUESDAY,11746340979.0
합정역,WEDNESDAY,12236729998.0
합정역,THURSDAY,12729612434.0
합정역,FRIDAY,15339270918.0
합정역,SATURDAY,17378084358.0
합정역,SUNDAY,12720548917.0
합정역 8번,MONDAY,4136232882.0
합정역 8번,TUESDAY,4417632041.0
합정역 8번,WEDNESDAY,4652417477.0
합정역 8번,THURSDAY,4733410576.0
합정역 8번,FRIDAY,6401533078.0
합정역 8번,SATURDAY,6563067828.0
합정역 8번,SUNDAY,3366047072.0
해방촌 남동측,MONDAY,1454297626.0
해방촌 남동측,TUESDAY,1751889672.0
해방촌 남동측,WEDNESDAY,1783671169.0
해방촌 남동측,THURSDAY,1902906986.0
해방촌 남동측,FRIDAY,2555467839.0
해방촌 남동측,SATURDAY,4410744024.0
해방촌 남동측,SUNDAY,3459871292.0
해방촌예술마을,MONDAY,89004746.0
해방촌예술마을,TUESDAY,81119216.0
해방촌예술마을,WEDNESDAY,103508447.0
해방촌예술마을,THURSDAY,169950274.0
해방촌예술마을,FRIDAY,170342041.0
해방촌예술마을,SATURDAY,270649036.0
해방촌예술마을,SUNDAY,213482445.0
해오름공원,MONDAY,334561225.0
해오름공원,TUESDAY,403074529.0
해오름공원,WEDNESDAY,426957284.0
해오름공원,THURSDAY,434843549.0
해오름공원,FRIDAY,510702688.0
해오름공원,SATURDAY,573752628.0
해오름공원,SUNDAY,543376709.0
행당시장상점가,MONDAY,3700375746.0
행당시장상점가,TUESDAY,4231281279.0
행당시장상점가,WEDNESDAY,4267336043.0
행당시장상점가,THURSDAY,4512579416.0
행당시장상점가,FRIDAY,5657826405.0
행당시장상점가,SATURDAY,5781879051.0
행당시장상점가,SUNDAY,4380805669.0
행당역 2번,MONDAY,856354245.0
행당역 2번,TUESDAY,862086063.0
행당역 2번,WEDNESDAY,1091182548.0
행당역 2번,THURSDAY,1057645709.0
행당역 2번,FRIDAY,1229708439.0
행당역 2번,SATURDAY,1417525413.0
행당역 2번,SUNDAY,1191434861.0
혜원여고,MONDAY,328596330.0
혜원여고,TUESDAY,364061447.0
혜원여고,WEDNESDAY,341549198.0
혜원여고,THURSDAY,412211365.0
혜원여고,FRIDAY,446384925.0
혜원여고,SATURDAY,531805722.0
혜원여고,SUNDAY,407368687.0
혜화역 1번,MONDAY,151019091.0
혜화역 1번,TUESDAY,214167971.0
혜화역 1번,WEDNESDAY,225259305.0
혜화역 1번,THURSDAY,200535943.0
혜화역 1번,FRIDAY,241926914.0
혜화역 1번,SATURDAY,257335776.0
혜화역 1번,SUNDAY,159463857.0
혜회동주민센터,MONDAY,874919988.0
혜회동주민센터,TUESDAY,873823118.0
혜회동주민센터,WEDNESDAY,893187528.0
혜회동주민센터,THURSDAY,927931043.0
혜회동주민센터,FRIDAY,871141541.0
혜회동주민센터,SATURDAY,1024501382.0
혜회동주민센터,SUNDAY,900116180.0
호림박물관(성보고등학교),MONDAY,31060851.0
호림박물관(성보고등학교),TUESDAY,55129835.0
호림박물관(성보고등학교),WEDNESDAY,91816883.0
호림박물관(성보고등학교),THURSDAY,58491433.0
호림박물관(성보고등학교),FRIDAY,70210479.0
호림박물관(성보고등학교),SATURDAY,53769193.0
호림박물관(성보고등학교),SUNDAY,18590246.0
홍대 걷고싶은 거리,MONDAY,8275354289.0
홍대 걷고싶은 거리,TUESDAY,8606356868.0
홍대 걷고싶은 거리,WEDNESDAY,9266684921.0
홍대 걷고싶은 거리,THURSDAY,9433381976.0
홍대 걷고싶은 거리,FRIDAY,11467923405.0
홍대 걷고싶은 거리,SATURDAY,16201129195.0
홍대 걷고싶은 거리,SUNDAY,12578407562.0
홍대땡땡거리,MONDAY,2733665388.0
홍대땡땡거리,TUESDAY,3006696999.0
홍대땡땡거리,WEDNESDAY,3320993258.0
홍대땡땡거리,THURSDAY,3424993750.0
홍대땡땡거리,FRIDAY,4340290525.0
홍대땡땡거리,SATURDAY,5442428179.0
홍대땡땡거리,SUNDAY,3544975462.0
홍대부속여중고앞,MONDAY,944027269.0
홍대부속여중고앞,TUESDAY,988586936.0
홍대부속여중고앞,WEDNESDAY,980656872.0
홍대부속여중고앞,THURSDAY,1004584109.0
홍대부속여중고앞,FRIDAY,1032734448.0
홍대부속여중고앞,SATURDAY,896096817.0
홍대부속여중고앞,SUNDAY,593204246.0
홍대부중,MONDAY,265047746.0
홍대부중,TUESDAY,352797334.0
홍대부중,WEDNESDAY,381503726.0
홍대부중,THURSDAY,355154872.0
홍대부중,FRIDAY,429242318.0
홍대부중,SATURDAY,580105809.0
홍대부중,SUNDAY,455915285.0
홍대소상공인상점가,MONDAY,4050134175.0
홍대소상공인상점가,TUESDAY,3966705974.0
홍대소상공인상점가,WEDNESDAY,4262137763.0
홍대소상공인상점가,THURSDAY,4297204358.0
홍대소상공인상점가,FRIDAY,5397040175.0
홍대소상공인상점가,SATURDAY,8596048751.0
홍대소상공인상점가,SUNDAY,6794974331.0
홍대입구역 3번,MONDAY,2468468011.0
홍대입구역 3번,TUESDAY,2532090954.0
홍대입구역 3번,WEDNESDAY,2824762289.0
홍대입구역 3번,THURSDAY,2909316541.0
홍대입구역 3번,FRIDAY,3553787106.0
홍대입구역 3번,SATURDAY,5109865909.0
홍대입구역 3번,SUNDAY,3329359548.0
홍대입구역(홍대),MONDAY,34932208463.0
홍대입구역(홍대),TUESDAY,35801236850.0
홍대입구역(홍대),WEDNESDAY,39297650160.0
홍대입구역(홍대),THURSDAY,40349572870.0
홍대입구역(홍대),FRIDAY,53590116215.0
홍대입구역(홍대),SATURDAY,80625426654.0
홍대입구역(홍대),SUNDAY,59994792038.0
홍릉시장,MONDAY,398867597.0
홍릉시장,TUESDAY,354630558.0
홍릉시장,WEDNESDAY,471284406.0
홍릉시장,THURSDAY,379024606.0
홍릉시장,FRIDAY,417121383.0
홍릉시장,SATURDAY,642805561.0
홍릉시장,SUNDAY,561189978.0
홍연시장,MONDAY,124241249.0
홍연시장,TUESDAY,101846028.0
홍연시장,WEDNESDAY,121296875.0
홍연시장,THURSDAY,94533715.0
홍연시장,FRIDAY,111078044.0
홍연시장,SATURDAY,120137619.0
홍연시장,SUNDAY,73441428.0
홍은종합사회복지관,MONDAY,375071793.0
홍은종합사회복지관,TUESDAY,362291885.0
홍은종합사회복지관,WEDNESDAY,382805355.0
홍은종합사회복지관,THURSDAY,355765434.0
홍은종합사회복지관,FRIDAY,380455121.0
홍은종합사회복지관,SATURDAY,402388424.0
홍은종합사회복지관,SUNDAY,290212559.0
홍익대,MONDAY,64620167.0
홍익대,TUESDAY,75831803.0
홍익대,WEDNESDAY,116675020.0
홍익대,THURSDAY,63085644.0
홍익대,FRIDAY,123225213.0
홍익대,SATURDAY,165209703.0
홍익대,SUNDAY,97091479.0
홍익지구대,MONDAY,657439532.0
홍익지구대,TUESDAY,619170819.0
홍익지구대,WEDNESDAY,601768006.0
홍익지구대,THURSDAY,648766611.0
홍익지구대,FRIDAY,759159155.0
홍익지구대,SATURDAY,775879638.0
홍익지구대,SUNDAY,546834986.0
홍제3동주민센터,MONDAY,727137627.0
홍제3동주민센터,TUESDAY,850574636.0
홍제3동주민센터,WEDNESDAY,853329976.0
홍제3동주민센터,THURSDAY,762460673.0
홍제3동주민센터,FRIDAY,1082323706.0
홍제3동주민센터,SATURDAY,1194963770.0
홍제3동주민센터,SUNDAY,919200862.0
홍제역,MONDAY,3171532131.0
홍제역,TUESDAY,3596809297.0
홍제역,WEDNESDAY,3724597625.0
홍제역,THURSDAY,3536666910.0
홍제역,FRIDAY,4043989296.0
홍제역,SATURDAY,4503345748.0
홍제역,SUNDAY,3038285483.0
홍제역 2번,MONDAY,383102565.0
홍제역 2번,TUESDAY,395141279.0
홍제역 2번,WEDNESDAY,387667796.0
홍제역 2번,THURSDAY,374368892.0
홍제역 2번,FRIDAY,437027971.0
홍제역 2번,SATURDAY,455370338.0
홍제역 2번,SUNDAY,363707254.0
홍제역 3번,MONDAY,13088450.0
홍제역 3번,TUESDAY,12184330.0
홍제역 3번,WEDNESDAY,11990008.0
홍제역 3번,THURSDAY,12117688.0
홍제역 3번,FRIDAY,14658499.0
홍제역 3번,SATURDAY,17633479.0
홍제역 3번,SUNDAY,14426204.0
홍제역 4번,MONDAY,806759086.0
홍제역 4번,TUESDAY,830999650.0
홍제역 4번,WEDNESDAY,697902936.0
홍제역 4번,THURSDAY,826070938.0
홍제역 4번,FRIDAY,1092066483.0
홍제역 4번,SATURDAY,1249766118.0
홍제역 4번,SUNDAY,1110563721.0
홍파초등학교,MONDAY,24596313.0
홍파초등학교,TUESDAY,31121070.0
홍파초등학교,WEDNESDAY,36810912.0
홍파초등학교,THURSDAY,20788826.0
홍파초등학교,FRIDAY,43613631.0
홍파초등학교,SATURDAY,29758416.0
홍파초등학교,SUNDAY,28537230.0
화계역 2번,MONDAY,19853575.0
화계역 2번,TUESDAY,27794495.0
화계역 2번,WEDNESDAY,27337876.0
화계역 2번,THURSDAY,26311949.0
화계역 2번,FRIDAY,28716658.0
화계역 2번,SATURDAY,34773488.0
화계역 2번,SUNDAY,34768413.0
화계중학교,MONDAY,39685453.0
화계중학교,TUESDAY,42057263.0
화계중학교,WEDNESDAY,66567601.0
화계중학교,THURSDAY,55499309.0
화계중학교,FRIDAY,59115833.0
화계중학교,SATURDAY,65418608.0
화계중학교,SUNDAY,52787875.0
화곡2동주민센터,MONDAY,686596381.0
화곡2동주민센터,TUESDAY,701359875.0
화곡2동주민센터,WEDNESDAY,688064690.0
화곡2동주민센터,THURSDAY,712723284.0
화곡2동주민센터,FRIDAY,790594420.0
화곡2동주민센터,SATURDAY,825214832.0
화곡2동주민센터,SUNDAY,773679994.0
화곡4동주민센터,MONDAY,194336781.0
화곡4동주민센터,TUESDAY,199111497.0
화곡4동주민센터,WEDNESDAY,210510157.0
화곡4동주민센터,THURSDAY,227843530.0
화곡4동주민센터,FRIDAY,228297580.0
화곡4동주민센터,SATURDAY,266536000.0
화곡4동주민센터,SUNDAY,188008331.0
화곡보람2차아파트,MONDAY,51200296.0
화곡보람2차아파트,TUESDAY,44910576.0
화곡보람2차아파트,WEDNESDAY,47414196.0
화곡보람2차아파트,THURSDAY,60307544.0
화곡보람2차아파트,FRIDAY,62661394.0
화곡보람2차아파트,SATURDAY,72850192.0
화곡보람2차아파트,SUNDAY,52231797.0
화곡본동시장,MONDAY,1129304745.0
화곡본동시장,TUESDAY,1599248062.0
화곡본동시장,WEDNESDAY,1610888932.0
화곡본동시장,THURSDAY,1656006259.0
화곡본동시장,FRIDAY,2062595757.0
화곡본동시장,SATURDAY,2634904840.0
화곡본동시장,SUNDAY,1841879660.0
화곡역,MONDAY,5784885228.0
화곡역,TUESDAY,6150977625.0
화곡역,WEDNESDAY,6312464081.0
화곡역,THURSDAY,6106076418.0
화곡역,FRIDAY,7451208475.0
화곡역,SATURDAY,8515395945.0
화곡역,SUNDAY,6426986869.0
화곡역 2번,MONDAY,124316329.0
화곡역 2번,TUESDAY,148155439.0
화곡역 2번,WEDNESDAY,158852214.0
화곡역 2번,THURSDAY,129271157.0
화곡역 2번,FRIDAY,204093986.0
화곡역 2번,SATURDAY,179647854.0
화곡역 2번,SUNDAY,124829068.0
화곡역 4번,MONDAY,1095808447.0
화곡역 4번,TUESDAY,1211048939.0
화곡역 4번,WEDNESDAY,1187959758.0
화곡역 4번,THURSDAY,1174776588.0
화곡역 4번,FRIDAY,1516456658.0
화곡역 4번,SATURDAY,1644128073.0
화곡역 4번,SUNDAY,1173108547.0
화곡역 5번,MONDAY,262668921.0
화곡역 5번,TUESDAY,371729993.0
화곡역 5번,WEDNESDAY,336589035.0
화곡역 5번,THURSDAY,335210456.0
화곡역 5번,FRIDAY,431730546.0
화곡역 5번,SATURDAY,507774620.0
화곡역 5번,SUNDAY,471239202.0
