commercial_area,age,total_sales
송정체육공원,FIFTIES,326616211.0
송정체육공원,SIXTIES_PLUS,372441612.0
송중동주민센터,TEENS,15825649.0
송중동주민센터,TWENTIES,123271741.0
송중동주민센터,THIRTIES,474835286.0
송중동주민센터,FORTIES,594776132.0
송중동주민센터,FIFTIES,547460414.0
송중동주민센터,SIXTIES_PLUS,360263592.0
송중초등학교,TEENS,4359009.0
송중초등학교,TWENTIES,162341970.0
송중초등학교,THIRTIES,346609693.0
송중초등학교,FORTIES,508866740.0
송중초등학교,FIFTIES,771223477.0
송중초등학교,SIXTIES_PLUS,581664337.0
송천동주민센터,TEENS,345607.0
송천동주민센터,TWENTIES,8786589.0
송천동주민센터,THIRTIES,40422592.0
송천동주민센터,FORTIES,47140012.0
송천동주민센터,FIFTIES,82037830.0
송천동주민센터,SIXTIES_PLUS,54971184.0
송천초등학교,TEENS,3504582.0
송천초등학교,TWENTIES,89157024.0
송천초등학교,THIRTIES,132085490.0
송천초등학교,FORTIES,163084872.0
송천초등학교,FIFTIES,340975050.0
송천초등학교,SIXTIES_PLUS,581916887.0
송파나루역,TEENS,55913572.0
송파나루역,TWENTIES,1350386342.0
송파나루역,THIRTIES,2121411107.0
송파나루역,FORTIES,1449942730.0
송파나루역,FIFTIES,1301721363.0
송파나루역,SIXTIES_PLUS,1377926665.0
송파나루역 1번(송리단길),TEENS,557478443.0
송파나루역 1번(송리단길),TWENTIES,14615966542.0
송파나루역 1번(송리단길),THIRTIES,13968321128.0
송파나루역 1번(송리단길),FORTIES,5582391687.0
송파나루역 1번(송리단길),FIFTIES,5067342207.0
송파나루역 1번(송리단길),SIXTIES_PLUS,3441925019.0
송파나루역 2번,TEENS,54378909.0
송파나루역 2번,TWENTIES,4476799668.0
송파나루역 2번,THIRTIES,7981228583.0
송파나루역 2번,FORTIES,5013042164.0
송파나루역 2번,FIFTIES,3334120112.0
송파나루역 2번,SIXTIES_PLUS,3177058609.0
송파나루역 3번,TEENS,443384.0
송파나루역 3번,TWENTIES,35050059.0
송파나루역 3번,THIRTIES,118004271.0
송파나루역 3번,FORTIES,127682828.0
송파나루역 3번,FIFTIES,107507734.0
송파나루역 3번,SIXTIES_PLUS,116634461.0
송파사거리(송파역),TEENS,215272425.0
송파사거리(송파역),TWENTIES,2085234633.0
송파사거리(송파역),THIRTIES,4020684847.0
송파사거리(송파역),FORTIES,3993341239.0
송파사거리(송파역),FIFTIES,3528668524.0
송파사거리(송파역),SIXTIES_PLUS,2499824092.0
송파역 2번,TEENS,5065964.0
송파역 2번,TWENTIES,54592498.0
송파역 2번,THIRTIES,88210758.0
송파역 2번,FORTIES,135415923.0
송파역 2번,FIFTIES,103349189.0
송파역 2번,SIXTIES_PLUS,62361516.0
송파책박물관,TEENS,430240.0
송파책박물관,TWENTIES,70301854.0
송파책박물관,THIRTIES,163717822.0
송파책박물관,FORTIES,166410595.0
송파책박물관,FIFTIES,209503541.0
송파책박물관,SIXTIES_PLUS,73296670.0
송화벽화시장(송화골목시장),TEENS,98104471.0
송화벽화시장(송화골목시장),TWENTIES,595427010.0
송화벽화시장(송화골목시장),THIRTIES,1365971353.0
송화벽화시장(송화골목시장),FORTIES,2936387338.0
송화벽화시장(송화골목시장),FIFTIES,3152191795.0
송화벽화시장(송화골목시장),SIXTIES_PLUS,3038170061.0
수궁동주민센터,TEENS,23251890.0
수궁동주민센터,TWENTIES,253951682.0
수궁동주민센터,THIRTIES,514069650.0
수궁동주민센터,FORTIES,975169091.0
수궁동주민센터,FIFTIES,1015961327.0
수궁동주민센터,SIXTIES_PLUS,928902325.0
수락산디자인거리,TEENS,137690593.0
수락산디자인거리,TWENTIES,2499587770.0
수락산디자인거리,THIRTIES,4896837203.0
수락산디자인거리,FORTIES,6059246674.0
수락산디자인거리,FIFTIES,9432132164.0
수락산디자인거리,SIXTIES_PLUS,9311968221.0
수락산역 4번,TEENS,162288956.0
수락산역 4번,TWENTIES,1789917707.0
수락산역 4번,THIRTIES,3034975140.0
수락산역 4번,FORTIES,3264644201.0
수락산역 4번,FIFTIES,4611180489.0
수락산역 4번,SIXTIES_PLUS,3859806033.0
수색성당,TEENS,1734670.0
수색성당,TWENTIES,81628738.0
수색성당,THIRTIES,275805423.0
수색성당,FORTIES,369728109.0
수색성당,FIFTIES,563588862.0
수색성당,SIXTIES_PLUS,511920560.0
수서역,TEENS,256647453.0
수서역,TWENTIES,5401104628.0
수서역,THIRTIES,12699959317.0
수서역,FORTIES,11264799410.0
수서역,FIFTIES,8831594238.0
수서역,SIXTIES_PLUS,8301256275.0
수송초등학교,TEENS,23847917.0
수송초등학교,TWENTIES,981309844.0
수송초등학교,THIRTIES,1628602140.0
수송초등학교,FORTIES,1708812609.0
수송초등학교,FIFTIES,1836061687.0
수송초등학교,SIXTIES_PLUS,1481436415.0
수유1동주민센터,TEENS,3617576.0
수유1동주민센터,TWENTIES,119514485.0
수유1동주민센터,THIRTIES,333378005.0
수유1동주민센터,FORTIES,406694862.0
수유1동주민센터,FIFTIES,681531679.0
수유1동주민센터,SIXTIES_PLUS,624447496.0
수유동우체국,TEENS,2315341.0
수유동우체국,TWENTIES,153747586.0
수유동우체국,THIRTIES,625794579.0
수유동우체국,FORTIES,869537608.0
수유동우체국,FIFTIES,1205237115.0
수유동우체국,SIXTIES_PLUS,1341622512.0
수유북부시장옆,TEENS,1320111.0
수유북부시장옆,TWENTIES,93478660.0
수유북부시장옆,THIRTIES,220022625.0
수유북부시장옆,FORTIES,272823696.0
수유북부시장옆,FIFTIES,275124605.0
수유북부시장옆,SIXTIES_PLUS,209603919.0
수유시장옆,TEENS,6872100.0
수유시장옆,TWENTIES,272408915.0
수유시장옆,THIRTIES,560318637.0
수유시장옆,FORTIES,509918138.0
수유시장옆,FIFTIES,645582247.0
수유시장옆,SIXTIES_PLUS,634261156.0
수유역,TEENS,1587108840.0
수유역,TWENTIES,33323671319.0
수유역,THIRTIES,38641655888.0
수유역,FORTIES,30963957783.0
수유역,FIFTIES,31736306023.0
수유역,SIXTIES_PLUS,21022717304.0
수유역 2번,TEENS,6405875.0
수유역 2번,TWENTIES,294104868.0
수유역 2번,THIRTIES,548723626.0
수유역 2번,FORTIES,583106208.0
수유역 2번,FIFTIES,760578624.0
수유역 2번,SIXTIES_PLUS,637846185.0
"수유전통시장(수유시장, 수유골목시장)",TEENS,13555590.0
"수유전통시장(수유시장, 수유골목시장)",TWENTIES,314185816.0
"수유전통시장(수유시장, 수유골목시장)",THIRTIES,888292748.0
"수유전통시장(수유시장, 수유골목시장)",FORTIES,1783253267.0
"수유전통시장(수유시장, 수유골목시장)",FIFTIES,2918081148.0
"수유전통시장(수유시장, 수유골목시장)",SIXTIES_PLUS,3477413796.0
수유중앙골목시장(수유중앙시장),TEENS,7290187.0
수유중앙골목시장(수유중앙시장),TWENTIES,195465933.0
수유중앙골목시장(수유중앙시장),THIRTIES,456562747.0
수유중앙골목시장(수유중앙시장),FORTIES,456022514.0
수유중앙골목시장(수유중앙시장),FIFTIES,887351409.0
수유중앙골목시장(수유중앙시장),SIXTIES_PLUS,646277518.0
수유초등학교,TEENS,9865027.0
수유초등학교,TWENTIES,442015251.0
수유초등학교,THIRTIES,1152632968.0
수유초등학교,FORTIES,1234744857.0
수유초등학교,FIFTIES,1919469991.0
수유초등학교,SIXTIES_PLUS,1694296136.0
수일시장,TEENS,962785.0
수일시장,TWENTIES,47550130.0
수일시장,THIRTIES,266763240.0
수일시장,FORTIES,308368260.0
수일시장,FIFTIES,754170937.0
수일시장,SIXTIES_PLUS,456048098.0
수족관거리,TEENS,61941.0
수족관거리,TWENTIES,53748664.0
수족관거리,THIRTIES,118067658.0
수족관거리,FORTIES,57423839.0
수족관거리,FIFTIES,44851487.0
수족관거리,SIXTIES_PLUS,44989213.0
숙대입구,TEENS,1141606035.0
숙대입구,TWENTIES,14174803395.0
숙대입구,THIRTIES,7080804873.0
숙대입구,FORTIES,4708576937.0
숙대입구,FIFTIES,5374895782.0
숙대입구,SIXTIES_PLUS,2477609966.0
숙대입구역 1번,TEENS,22291827.0
숙대입구역 1번,TWENTIES,880103496.0
숙대입구역 1번,THIRTIES,1119639429.0
숙대입구역 1번,FORTIES,800726128.0
숙대입구역 1번,FIFTIES,814001992.0
숙대입구역 1번,SIXTIES_PLUS,614414321.0
"숙대입구역(남영역, 남영동)",TEENS,345894670.0
"숙대입구역(남영역, 남영동)",TWENTIES,5743929938.0
"숙대입구역(남영역, 남영동)",THIRTIES,5992775749.0
"숙대입구역(남영역, 남영동)",FORTIES,3045652439.0
"숙대입구역(남영역, 남영동)",FIFTIES,3139343532.0
"숙대입구역(남영역, 남영동)",SIXTIES_PLUS,1359227206.0
숭곡초등학교,TEENS,17432516.0
숭곡초등학교,TWENTIES,449386767.0
숭곡초등학교,THIRTIES,1550330542.0
숭곡초등학교,FORTIES,2074596439.0
숭곡초등학교,FIFTIES,2119145033.0
숭곡초등학교,SIXTIES_PLUS,1648979006.0
숭실대입구역 1번,TEENS,78821853.0
숭실대입구역 1번,TWENTIES,1275034498.0
숭실대입구역 1번,THIRTIES,1419235705.0
숭실대입구역 1번,FORTIES,1795520273.0
숭실대입구역 1번,FIFTIES,2258731477.0
숭실대입구역 1번,SIXTIES_PLUS,1691622991.0
숭실대입구역 4번,TEENS,758104135.0
숭실대입구역 4번,TWENTIES,6800968393.0
숭실대입구역 4번,THIRTIES,2052333918.0
숭실대입구역 4번,FORTIES,1880905089.0
숭실대입구역 4번,FIFTIES,3029133708.0
숭실대입구역 4번,SIXTIES_PLUS,893222386.0
숭인시장,TEENS,46820614.0
숭인시장,TWENTIES,768207125.0
숭인시장,THIRTIES,1376712262.0
숭인시장,FORTIES,1815313585.0
숭인시장,FIFTIES,2093542840.0
숭인시장,SIXTIES_PLUS,1428026859.0
시립대앞사거리,TEENS,64675066.0
시립대앞사거리,TWENTIES,1037070392.0
시립대앞사거리,THIRTIES,692710147.0
시립대앞사거리,FORTIES,357065007.0
시립대앞사거리,FIFTIES,485298333.0
시립대앞사거리,SIXTIES_PLUS,123209429.0
시립서북병원,TEENS,29635800.0
시립서북병원,TWENTIES,458110470.0
시립서북병원,THIRTIES,779259009.0
시립서북병원,FORTIES,1041044677.0
시립서북병원,FIFTIES,1166116620.0
시립서북병원,SIXTIES_PLUS,922512533.0
시청역_1번,TEENS,86862801.0
시청역_1번,TWENTIES,3458640806.0
시청역_1번,THIRTIES,7478984511.0
시청역_1번,FORTIES,7686210777.0
시청역_1번,FIFTIES,6187758966.0
시청역_1번,SIXTIES_PLUS,2984299362.0
시청역_8번,TEENS,64838466.0
시청역_8번,TWENTIES,5584931694.0
시청역_8번,THIRTIES,17071804066.0
시청역_8번,FORTIES,25448418751.0
시청역_8번,FIFTIES,14445710201.0
시청역_8번,SIXTIES_PLUS,5890905578.0
시흥3동 우편취급국,TEENS,0.0
시흥3동 우편취급국,TWENTIES,2634698.0
시흥3동 우편취급국,THIRTIES,11037401.0
시흥3동 우편취급국,FORTIES,25400756.0
시흥3동 우편취급국,FIFTIES,103070522.0
시흥3동 우편취급국,SIXTIES_PLUS,159186758.0
시흥4동주민센터(서울신흥초등학교),TEENS,11893184.0
시흥4동주민센터(서울신흥초등학교),TWENTIES,280731040.0
시흥4동주민센터(서울신흥초등학교),THIRTIES,749610591.0
시흥4동주민센터(서울신흥초등학교),FORTIES,943832139.0
시흥4동주민센터(서울신흥초등학교),FIFTIES,1368528543.0
시흥4동주민센터(서울신흥초등학교),SIXTIES_PLUS,1066841458.0
시흥동 은행나무사거리,TEENS,35225512.0
시흥동 은행나무사거리,TWENTIES,432460872.0
시흥동 은행나무사거리,THIRTIES,964575921.0
시흥동 은행나무사거리,FORTIES,1407789912.0
시흥동 은행나무사거리,FIFTIES,2153637468.0
시흥동 은행나무사거리,SIXTIES_PLUS,2192817859.0
시흥초등학교(시흥1동우체국),TEENS,14351296.0
시흥초등학교(시흥1동우체국),TWENTIES,302647381.0
시흥초등학교(시흥1동우체국),THIRTIES,651881908.0
시흥초등학교(시흥1동우체국),FORTIES,1145254266.0
시흥초등학교(시흥1동우체국),FIFTIES,2129532902.0
시흥초등학교(시흥1동우체국),SIXTIES_PLUS,1965673534.0
신곡종합시장(신월6동 골목시장),TEENS,14810433.0
신곡종합시장(신월6동 골목시장),TWENTIES,154125214.0
신곡종합시장(신월6동 골목시장),THIRTIES,439197270.0
신곡종합시장(신월6동 골목시장),FORTIES,806018156.0
신곡종합시장(신월6동 골목시장),FIFTIES,620124671.0
신곡종합시장(신월6동 골목시장),SIXTIES_PLUS,407307533.0
신곡초등학교,TEENS,11845763.0
신곡초등학교,TWENTIES,138141575.0
신곡초등학교,THIRTIES,250280753.0
신곡초등학교,FORTIES,214997599.0
신곡초등학교,FIFTIES,230731109.0
신곡초등학교,SIXTIES_PLUS,154047403.0
신광명마을,TEENS,199668.0
신광명마을,TWENTIES,5314717.0
신광명마을,THIRTIES,16409850.0
신광명마을,FORTIES,39929397.0
신광명마을,FIFTIES,153073991.0
신광명마을,SIXTIES_PLUS,108344430.0
신구중학교,TEENS,2995617.0
신구중학교,TWENTIES,148558943.0
신구중학교,THIRTIES,927214988.0
신구중학교,FORTIES,1498251978.0
신구중학교,FIFTIES,1376757467.0
신구중학교,SIXTIES_PLUS,2979528539.0
신금호역 4번,TEENS,3455823.0
신금호역 4번,TWENTIES,68584713.0
신금호역 4번,THIRTIES,251644119.0
신금호역 4번,FORTIES,349140183.0
신금호역 4번,FIFTIES,468575732.0
신금호역 4번,SIXTIES_PLUS,604223821.0
신금호역 골목형상점가,TEENS,38371176.0
신금호역 골목형상점가,TWENTIES,619644212.0
신금호역 골목형상점가,THIRTIES,1506421303.0
신금호역 골목형상점가,FORTIES,1699490790.0
신금호역 골목형상점가,FIFTIES,1722009121.0
신금호역 골목형상점가,SIXTIES_PLUS,1625521733.0
신길2동우편취급국,TEENS,6694712.0
신길2동우편취급국,TWENTIES,184606200.0
신길2동우편취급국,THIRTIES,905490255.0
신길2동우편취급국,FORTIES,1348108830.0
신길2동우편취급국,FIFTIES,1795829452.0
신길2동우편취급국,SIXTIES_PLUS,2224820373.0
신길3동주민센터,TEENS,9514928.0
신길3동주민센터,TWENTIES,257338078.0
신길3동주민센터,THIRTIES,599774598.0
신길3동주민센터,FORTIES,845500525.0
신길3동주민센터,FIFTIES,1023259004.0
신길3동주민센터,SIXTIES_PLUS,1018652331.0
신길6동주민센터,TEENS,34276922.0
신길6동주민센터,TWENTIES,660423324.0
신길6동주민센터,THIRTIES,1578428123.0
신길6동주민센터,FORTIES,1710806967.0
신길6동주민센터,FIFTIES,1790941573.0
신길6동주민센터,SIXTIES_PLUS,1410842367.0
신길동홍어거리,TEENS,1897279.0
신길동홍어거리,TWENTIES,56392254.0
신길동홍어거리,THIRTIES,116586180.0
신길동홍어거리,FORTIES,204787796.0
신길동홍어거리,FIFTIES,414403769.0
신길동홍어거리,SIXTIES_PLUS,467784275.0
신길새마을금고신길4동지점,TEENS,550399.0
신길새마을금고신길4동지점,TWENTIES,11418977.0
신길새마을금고신길4동지점,THIRTIES,48897083.0
신길새마을금고신길4동지점,FORTIES,67924249.0
신길새마을금고신길4동지점,FIFTIES,81037401.0
신길새마을금고신길4동지점,SIXTIES_PLUS,111388176.0
신길역 3번,TEENS,1004594.0
신길역 3번,TWENTIES,105517376.0
신길역 3번,THIRTIES,182421745.0
신길역 3번,FORTIES,71674259.0
신길역 3번,FIFTIES,79125377.0
신길역 3번,SIXTIES_PLUS,91411012.0
신내1동주민센터,TEENS,264142988.0
신내1동주민센터,TWENTIES,2277597056.0
신내1동주민센터,THIRTIES,5200306279.0
신내1동주민센터,FORTIES,7099355199.0
신내1동주민센터,FIFTIES,7381564679.0
신내1동주민센터,SIXTIES_PLUS,6882453891.0
신내역 1번,TEENS,1256666.0
신내역 1번,TWENTIES,47554077.0
신내역 1번,THIRTIES,195416193.0
신내역 1번,FORTIES,344149536.0
신내역 1번,FIFTIES,576928774.0
신내역 1번,SIXTIES_PLUS,606617121.0
신노량진시장(기능상실),TEENS,3437820.0
신노량진시장(기능상실),TWENTIES,151617806.0
신노량진시장(기능상실),THIRTIES,273110947.0
신노량진시장(기능상실),FORTIES,172253096.0
신노량진시장(기능상실),FIFTIES,170329706.0
신노량진시장(기능상실),SIXTIES_PLUS,166227236.0
신논현역,TEENS,1004202631.0
신논현역,TWENTIES,39367384235.0
신논현역,THIRTIES,62679825519.0
신논현역,FORTIES,32538917933.0
신논현역,FIFTIES,23208921435.0
신논현역,SIXTIES_PLUS,13105571126.0
신논현역 1번,TEENS,26749210.0
신논현역 1번,TWENTIES,1528658237.0
신논현역 1번,THIRTIES,2824264458.0
신논현역 1번,FORTIES,1594262956.0
신논현역 1번,FIFTIES,1506876750.0
신논현역 1번,SIXTIES_PLUS,904000604.0
신당 미래유산 먹거리 골목형상점가,TEENS,42147666.0
신당 미래유산 먹거리 골목형상점가,TWENTIES,1494908172.0
신당 미래유산 먹거리 골목형상점가,THIRTIES,2137413155.0
신당 미래유산 먹거리 골목형상점가,FORTIES,2675545232.0
신당 미래유산 먹거리 골목형상점가,FIFTIES,2072948077.0
신당 미래유산 먹거리 골목형상점가,SIXTIES_PLUS,606091988.0
신당역,TEENS,224874451.0
신당역,TWENTIES,9069140967.0
신당역,THIRTIES,14534426572.0
신당역,FORTIES,9591552465.0
신당역,FIFTIES,10038099929.0
신당역,SIXTIES_PLUS,7591749954.0
신당역 3번,TEENS,16586089.0
신당역 3번,TWENTIES,1794758845.0
신당역 3번,THIRTIES,2686232623.0
신당역 3번,FORTIES,1416080050.0
신당역 3번,FIFTIES,1553870480.0
신당역 3번,SIXTIES_PLUS,1423181900.0
신대림초등학교,TEENS,7709543.0
신대림초등학교,TWENTIES,16888143.0
신대림초등학교,THIRTIES,62047248.0
신대림초등학교,FORTIES,195471532.0
신대림초등학교,FIFTIES,276938179.0
신대림초등학교,SIXTIES_PLUS,130869793.0
신대방1동골목상권,TEENS,19925110.0
신대방1동골목상권,TWENTIES,1036558168.0
신대방1동골목상권,THIRTIES,1374265314.0
신대방1동골목상권,FORTIES,1148510501.0
신대방1동골목상권,FIFTIES,1476840081.0
신대방1동골목상권,SIXTIES_PLUS,887999997.0
신대방삼거리역,TEENS,345855825.0
신대방삼거리역,TWENTIES,6040208082.0
신대방삼거리역,THIRTIES,9414414903.0
신대방삼거리역,FORTIES,6554193010.0
신대방삼거리역,FIFTIES,6469764112.0
신대방삼거리역,SIXTIES_PLUS,4429404030.0
신대방삼거리역 1번,TEENS,2278631.0
신대방삼거리역 1번,TWENTIES,81871820.0
신대방삼거리역 1번,THIRTIES,116808267.0
신대방삼거리역 1번,FORTIES,87404794.0
신대방삼거리역 1번,FIFTIES,89631443.0
신대방삼거리역 1번,SIXTIES_PLUS,68732834.0
신대방삼거리역 3번,TEENS,3384600.0
신대방삼거리역 3번,TWENTIES,115924488.0
신대방삼거리역 3번,THIRTIES,193433636.0
신대방삼거리역 3번,FORTIES,221223627.0
신대방삼거리역 3번,FIFTIES,341962308.0
신대방삼거리역 3번,SIXTIES_PLUS,432062740.0
신대방역 1번,TEENS,12157273.0
신대방역 1번,TWENTIES,663590813.0
신대방역 1번,THIRTIES,824499013.0
신대방역 1번,FORTIES,334634693.0
신대방역 1번,FIFTIES,470982402.0
