commercial_area,dinner_sales,total_sales,total_shops,dinner_per_shop,total_per_shop,dinner_index
강동구청(강동구청역 2번),188805784.0,740929980.0,288.0,655575.6388888889,2572673.5416666665,0.2548227080782991
백운시장,8118777.0,32027311.0,72.0,112760.79166666667,444823.7638888889,0.25349543082152604
대림상가(청계상가),159157771.0,628861354.0,294.0,541352.962585034,2138984.1972789117,0.2530888088251007
휘문고교사거리,1145944964.0,4534544154.0,408.0,2808688.637254902,11114078.80882353,0.2527144791365946
한강미주맨션아파트,1442122915.0,5708480120.0,318.0,4534977.720125786,17951195.34591195,0.2526281750456547
KT대방빌딩,85720538.0,339621737.0,48.0,1785844.5416666667,7075452.854166667,0.2524000341002908
방배동사이길,936183142.0,3718762784.0,342.0,2737377.6081871344,10873575.391812865,0.2517458618301586
성신여대입구역 4번,1942814596.0,7736781540.0,612.0,3174533.6535947714,12641799.901960785,0.25111405640128753
구산역 1번,1880832368.0,7498035593.0,1230.0,1529132.0065040651,6095963.896747967,0.2508433501910692
선일여고,529688450.0,2113287578.0,678.0,781251.401179941,3116943.330383481,0.2506466490951001
서울고교교차로,716964363.0,2876938237.0,486.0,1475235.3148148148,5919626.002057613,0.24921089850981046
고척초등학교,76327888.0,309126446.0,216.0,353369.85185185185,1431140.9537037036,0.2469147786857421
청계산원터골,853424327.0,3458052074.0,342.0,2495392.769005848,10111263.374269007,0.24679337058473688
학동역,16281831149.0,66232879002.0,4674.0,3483489.762302097,14170491.870346598,0.24582701815677296
아래방죽마을공원(율현초등학교),344428921.0,1402063684.0,216.0,1594578.337962963,6491035.574074074,0.24565854242609425
등촌역 4번,20229405.0,83037691.0,216.0,93654.65277777778,384433.7546296296,0.24361714248533237
목4동주민센터,170239258.0,699752738.0,84.0,2026657.8333333333,8330389.738095238,0.24328487586425135
중랑동부시장(중랑교종합상가),24936720.0,102722375.0,24.0,1039030.0,4280098.958333333,0.24275840584877445
경동시장,742330216.0,3067574349.0,702.0,1057450.4501424502,4369764.02991453,0.2419925750917798
방배노인종합복지관(이수중학교),379397011.0,1570894676.0,390.0,972812.8487179488,4027935.066666667,0.2415165171773744
충정로역,2769196575.0,11469344855.0,1152.0,2403816.4713541665,9956028.519965278,0.24144330909997733
바우뫼공원,1140775309.0,4735348802.0,420.0,2716131.688095238,11274640.004761904,0.2409062894201558
효창공원앞역 2번,1012052287.0,4211151713.0,516.0,1961341.6414728682,8161146.730620155,0.24032672199288205
논현초등학교,1549985273.0,6498516331.0,1416.0,1094622.367937853,4589347.69138418,0.2385137151392657
이화달팽이길,566724939.0,2387020391.0,1044.0,542839.9798850574,2286417.9990421454,0.23741939580272317
홍대부중,667875883.0,2819767090.0,432.0,1546008.9884259258,6527238.634259259,0.23685498187724432
명동역(명동재미로),8649338482.0,36612203464.0,3270.0,2645057.6397553515,11196392.496636085,0.23624195387487973
성수2가3동주민센터,543160968.0,2302919126.0,522.0,1040538.2528735632,4411722.463601532,0.23585759563490638
오금공원(오주중학교),245076248.0,1039770125.0,456.0,537447.9122807018,2280197.64254386,0.2357023366102195
홍은종합사회복지관,600666792.0,2548990571.0,540.0,1112345.911111111,4720352.90925926,0.23564888738068224
충무초등학교,694174155.0,2957759281.0,702.0,988852.0726495726,4213332.309116809,0.23469596037081966
송파역 2번,115351149.0,491556711.0,288.0,400524.8229166667,1706794.1354166667,0.23466498660009139
남부터미널역 1번,284185931.0,1223827526.0,372.0,763940.6747311827,3289858.940860215,0.2322107690524359
내를건너서숲으로도서관,50663239.0,218580216.0,192.0,263871.0364583333,1138438.625,0.23178327813529107
성신여대입구역 1번,1057430797.0,4562832287.0,1056.0,1001354.9214015151,4320863.908143939,0.2317487758672906
남산골공원옆,296992979.0,1288207603.0,168.0,1767815.3511904762,7667902.398809524,0.23054745082109251
구로디지털단지,31835203898.0,138198836620.0,8784.0,3624226.308970856,15733018.740892531,0.23035797316829829
양원초등학교,232846769.0,1018722055.0,240.0,970194.8708333333,4244675.229166667,0.22856751540536735
동묘앞역 3번,148121576.0,648760893.0,114.0,1299312.0701754387,5690885.02631579,0.22831458800646295
방현초등학교(방배119안전센터),564329542.0,2477453215.0,354.0,1594151.2485875706,6998455.40960452,0.22778615498496912
양평역,1462003267.0,6429971258.0,462.0,3164509.2359307357,13917686.705627706,0.22737321962069645
시청역_1번,9917814758.0,43968433862.0,1590.0,6237619.344654088,27653103.057861634,0.22556670517599525
포이초등학교(개포목련어린이공원),853578881.0,3784419860.0,582.0,1466630.3797250858,6502439.621993127,0.22555078785576396
Sh수협은행 오금동금융센터(아랫말어린이공원),243480277.0,1079729917.0,180.0,1352668.2055555556,5998499.538888888,0.22550109352948497
DMC(디지털미디어시티),20116378357.0,89432520497.0,7122.0,2824540.628615557,12557219.95183937,0.22493359513080927
내방역 1번,34579846.0,154003012.0,108.0,320183.75925925927,1425953.8148148148,0.22454006289175696
학동초등학교,111432855.0,498399763.0,36.0,3095357.0833333335,13844437.861111112,0.2235812760609198
동대문중앙새마을금고본점,119248975.0,533853101.0,282.0,422868.7056737589,1893096.1028368794,0.223374135650099
언주역 3번,2903170341.0,13043466694.0,1002.0,2897375.5898203594,13017431.830339322,0.22257659018943635
롯데백화점(시청광장 지하쇼핑센터),3049391157.0,13820876549.0,2334.0,1306508.6362467867,5921540.937874893,0.2206365961079825
둔촌고등학교(둔촌중학교),118372918.0,537622361.0,264.0,448382.26515151514,2036448.3371212122,0.22017856136009936
서초중학교,617793087.0,2816448281.0,294.0,2101337.0306122447,9579756.057823129,0.2193518308742556
용산전자상가(용산역),6742580884.0,30752478893.0,3138.0,2148687.3435309115,9800025.141172722,0.21925324808644198
송파책박물관,163316632.0,760000038.0,126.0,1296163.746031746,6031746.333333333,0.2148902945186432
증산종합시장,364236011.0,1697996548.0,336.0,1084035.7470238095,5053561.154761905,0.214509276493535
동대문문구완구거리(동대문문구완구시장),814202983.0,3806228476.0,660.0,1233640.8833333333,5767012.842424243,0.21391332342078773
북정마을,46633196.0,219775842.0,96.0,485762.4583333333,2289331.6875,0.21218526829714068
굽은다리역 3번,1665057420.0,7903880591.0,1092.0,1524777.857142857,7237985.889194139,0.2106632812616083
회현역 1번,212247729.0,1007717578.0,162.0,1310171.1666666667,6220478.87654321,0.21062223546923184
역삼월드메르디앙아파트,23346504.0,111778261.0,48.0,486385.5,2328713.7708333335,0.20886444100253088
경찰병원역 3번,142602826.0,684699317.0,354.0,402832.8418079096,1934178.8615819209,0.20827072914985834
원남동사거리,1314223239.0,6313357868.0,1134.0,1158927.0185185184,5567334.980599647,0.2081654907701804
서울숲카페거리,24569662.0,118066021.0,900.0,27299.624444444446,131184.46777777778,0.208101042043248
창덕궁,823380968.0,3976578875.0,900.0,914867.7422222223,4418420.972222222,0.20705762261536936
대흥동주민센터,327574584.0,1588258844.0,288.0,1137411.75,5514787.652777778,0.20624760582161128
청계천박물관,119769286.0,583129057.0,48.0,2495193.4583333335,12148522.020833334,0.20539070135892748
미아사거리,1227862472.0,6018605158.0,1188.0,1033554.2693602693,5066165.957912458,0.2040111354319216
서울축산농협 독산역지점(독산파출소),634420584.0,3126331072.0,570.0,1113018.5684210525,5484791.354385965,0.20292815104644168
경신고등학교,233976308.0,1153393080.0,360.0,649934.1888888889,3203869.6666666665,0.20285912240777448
은곡마을(은곡마을공원),656627619.0,3246756957.0,192.0,3419935.515625,16910192.484375,0.20224107553979748
한강성심병원,987077272.0,4888706184.0,720.0,1370940.6555555556,6789869.7,0.20190971493246115
퇴계로5가,1144739419.0,5672147638.0,378.0,3028411.1613756614,15005681.582010582,0.2018176345289269
구암초등학교,119531499.0,594017080.0,444.0,269215.0878378378,1337876.3063063063,0.20122569371237606
보라매동주민센터(당곡고등학교),97445135.0,485857547.0,408.0,238836.11519607843,1190827.3210784313,0.2005631807135436
강동성심병원,927904256.0,4672360971.0,72.0,12887559.111111112,64893902.375,0.19859429991801464
강남세브란스병원미래의학연구센터,120248431.0,605501701.0,162.0,742274.2654320988,3737664.8209876544,0.1985930523422262
청담삼익시장,850111610.0,4294960996.0,324.0,2623801.265432099,13256052.456790123,0.1979323236676024
외대앞역 2번,961070377.0,4858385881.0,438.0,2194224.605022831,11092205.207762556,0.1978168059392975
연희초등학교,163017161.0,827663092.0,414.0,393761.2584541063,1999186.2125603864,0.19696077132795478
목동문화체육센터,12070226.0,61283652.0,96.0,125731.52083333333,638371.375,0.1969567022539714
시청역_8번,18750388249.0,95264815276.0,2502.0,7494159.971622702,38075465.737809755,0.19682385563522706
경향신문사,2519618033.0,12827646213.0,390.0,6460559.058974359,32891400.546153847,0.19642091706945644
신수동주민센터,135218290.0,690856865.0,618.0,218799.8220064725,1117891.3673139159,0.1957254778093578
관악소방서(문영여고),382878963.0,1956214854.0,168.0,2279041.4464285714,11644136.035714285,0.1957243920406301
하나고등학교,137430420.0,719380724.0,168.0,818038.2142857143,4282028.119047619,0.19103989781077313
서초동성당,700140999.0,3666884018.0,366.0,1912953.549180328,10018808.792349726,0.1909362269335894
신사은행나무공원,329285820.0,1734382022.0,492.0,669280.1219512195,3525166.711382114,0.18985772212991722
을지로2가,2833906191.0,15004378934.0,1056.0,2683623.2869318184,14208692.172348484,0.18887194221537248
르네상스호텔사거리,7547612643.0,40342966276.0,2772.0,2722803.9837662335,14553739.637806637,0.1870862095604028
평창동동측,154952521.0,828713251.0,276.0,561422.1775362319,3002584.242753623,0.18697965890254603
경동광성상가(경동시장),14523586.0,78183245.0,168.0,86449.91666666667,465376.4583333333,0.18576340749223189
신아타운,180031788.0,975242364.0,258.0,697797.6279069767,3780009.1627906975,0.18460209958639573
한남힐사이드아파트,226818265.0,1232254397.0,192.0,1181345.1302083333,6417991.651041667,0.1840677262359162
남대문시장(자유상가),7794825144.0,42383115350.0,3714.0,2098768.213247173,11411716.572428647,0.18391345420529595
서연중학교,848541289.0,4635022287.0,840.0,1010168.2011904762,5517883.675,0.1830716739766132
청량리농수산물시장,408662442.0,2237927090.0,576.0,709483.40625,3885290.0868055555,0.18260757637104255
서울대병원,824602783.0,4542400144.0,270.0,3054084.3814814813,16823704.237037037,0.18153459775867778
삼성중앙역 7번,4574991.0,25228749.0,36.0,127083.08333333333,700798.5833333334,0.18134038275143963
이태원엔틱가구거리,412895991.0,2284194482.0,264.0,1563999.9659090908,8652251.825757576,0.18076218739416425
테크노상가(엘리시움),325218966.0,1802266319.0,36.0,9033860.166666666,50062953.30555555,0.18045000484748003
구로구민회관,211441255.0,1182273458.0,144.0,1468342.048611111,8210232.347222222,0.17884293482971855
신광명마을,167650719.0,938305234.0,120.0,1397089.325,7819210.283333333,0.17867396762277893
방이동고분군(방산고등학교),764024068.0,4313187056.0,702.0,1088353.3732193732,6144141.105413105,0.17713678031588714
연희어린이공원,30586256.0,177080688.0,36.0,849618.2222222222,4918908.0,0.17272496705004897
언주역 6번,147462927.0,855082290.0,654.0,225478.48165137615,1307465.2752293579,0.17245466164431963
신설동역 9번,242381176.0,1415259885.0,312.0,776862.7435897436,4536089.375,0.1712626624755919
경찰청앞교차로,1595006258.0,9586887887.0,378.0,4219593.275132275,25362137.26719577,0.16637372594738054
대광초등학교,54766943.0,335984043.0,156.0,351070.14743589744,2153743.8653846155,0.1630045954295514
성수초등학교,3098784793.0,19093317049.0,2880.0,1075966.9420138889,6629623.975347222,0.16229682799732784
김포공항역(김포공항),313602370.0,1949855647.0,456.0,687724.495614035,4275999.225877193,0.16083363426543953
청림동주민센터(상도중학교),14165303.0,89446050.0,72.0,196740.31944444444,1242306.25,0.15836700446805643
논현목련공원,36012172.0,229812233.0,264.0,136409.74242424243,870500.8825757576,0.1567025894570199
성수역 골목형상점가,58178444.0,372000000.0,204.0,285188.45098039217,1823529.4117647058,0.15639366666666668
마포농수산물시장,281643479.0,1884947853.0,84.0,3352898.5595238097,22439855.39285714,0.14941711971063212
중구회현체육센터(정화예술대남산캠퍼스),268477580.0,1827984840.0,246.0,1091372.2764227642,7430832.682926829,0.14687079133544675
강서구다솔마을,1190107386.0,8185486905.0,768.0,1549618.9921875,10658186.07421875,0.14539237553150786
마천1치안센터,65128580.0,469905655.0,264.0,246699.16666666666,1779945.6628787878,0.1385992683999515
서빙고역 1번,11600195.0,85288230.0,96.0,120835.36458333333,888419.0625,0.1360116747645015
자동차부품상가,34038871.0,254067765.0,168.0,202612.32738095237,1512308.125,0.13397555963071506
학동근린공원,16705234.0,126631136.0,102.0,163776.80392156861,1241481.7254901961,0.1319204306909163
중곡1동주민센터,77073579.0,591445161.0,120.0,642279.825,4928709.675,0.13031399034474475
양재화물트럭터미널앞,799993198.0,6183352119.0,816.0,980383.8210784313,7577637.400735294,0.12937856078773313
방아다리근린공원(횃불트리니티신학대학원대학교),585301432.0,4756849476.0,120.0,4877511.933333334,39640412.3,0.12304392538655139
국립재활원,19596545.0,160358815.0,108.0,181449.49074074073,1484803.8425925926,0.12220435153502475
개포지구대옆,115534924.0,988513900.0,246.0,469654.162601626,4018349.18699187,0.11687738938218269
투구봉어린이공원,42204375.0,364047492.0,120.0,351703.125,3033729.1,0.1159309593595552
구로세무서,39656348.0,344487185.0,138.0,287364.84057971014,2496283.9492753623,0.11511704854855487
오금역 4번,14477558.0,131913125.0,18.0,804308.7777777778,7328506.944444444,0.10975070145597718
청담역 12번,16878292.0,154381613.0,48.0,351631.0833333333,3216283.6041666665,0.10932838226013353
문래중학교,4189037.0,38674375.0,132.0,31735.128787878788,292987.6893939394,0.10831557071058033
더케이호텔(양재리본타워2단지아파트),487799827.0,4648342544.0,264.0,1847726.6174242424,17607358.12121212,0.10494059385310224
석촌중학교(방이육교),3334275.0,32846045.0,78.0,42747.11538461538,421103.141025641,0.10151222163886094
동평화시장,227191613.0,2510653135.0,234.0,970904.329059829,10729286.901709402,0.09049103989428631
문래동주민센터,1607090231.0,18465278538.0,1638.0,981129.5671550671,11273063.82051282,0.08703308903208487
내방역 5번,30696917.0,371743979.0,90.0,341076.85555555555,4130488.6555555556,0.08257542484635642
상월곡역 3번,85610462.0,1115428899.0,192.0,445887.8229166667,5809525.515625,0.07675116009344134
지향초등학교,9692106.0,131489168.0,84.0,115382.21428571429,1565347.238095238,0.07371029984766501
아현역 4번,33721986.0,501399207.0,186.0,181301.0,2695694.6612903224,0.06725576253254825
거여초등학교,2112204.0,31588961.0,72.0,29336.166666666668,438735.56944444444,0.06686525713840351
남태령역(서울전자고등학교),3734167.0,59902719.0,36.0,103726.86111111111,1663964.4166666667,0.06233718706491436
세명컴퓨터고등학교,9810656.0,159071455.0,144.0,68129.55555555556,1104662.8819444445,0.06167452230822935
청담근린공원,6730096.0,117464879.0,72.0,93473.55555555556,1631456.6527777778,0.057294538225336276
홍제역 3번,4864050.0,96098658.0,192.0,25333.59375,500513.84375,0.05061517092153358
논현종합시장,3381978.0,100244621.0,72.0,46971.916666666664,1392286.4027777778,0.03373725159776902
신목동역,90678.0,2830464.0,66.0,1373.909090909091,42885.818181818184,0.03203644349477683
총신대학교,238969.0,11075855.0,78.0,3063.7051282051284,141998.14102564103,0.021575670681857066
언남고등학교,15508780.0,944643667.0,126.0,123085.55555555556,7497171.96031746,0.016417598023234302
삼성전자서울R&D(서울우면초등학교),32138543.0,2660717053.0,258.0,124567.99612403101,10312856.794573644,0.01207890292722531
한국교통안전공단 강남자동차검사소,453688.0,79649498.0,102.0,4447.921568627451,780877.431372549,0.0056960559876974995
"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",3477959.0,1086944075.0,132.0,26348.174242424244,8234424.810606061,0.0031997589204393983
청량리수산시장,0.0,3216037.0,78.0,0.0,41231.243589743586,0.0
종로5가역 4번,0.0,50000000.0,36.0,0.0,1388888.888888889,0.0
상신초등학교입구,283849262.0,698888730.0,0.0,inf,inf,
